,Account_Enquiry,Cancellation,Checkout Issue,Color,Giftcard_Issues,Layaway Query,Manufacturer Information,Material,Order_Assistance,Order_Issue,Payment Issues,Plan Device Upgrae,Price Match,Price _Enquiry,Product Comparison,Product Details,Product Inventory,Promotions/Deals/Discounts,Return Policy,Rewards,Shipping Inquiry,Size-Shape,Store_Pickup_Queries,System Issue,Warranty Enquiry
Rewards,-1.50426520625,-1.33242622191,-1.1927955778,-1.1380081507,-0.560849665164,-1.47164103834,-1.17142439441,-1.16532772994,-1.2672135154,-1.78245100768,-1.83476131045,-1.32424995578,-1.72448719741,-1.24469584534,-1.12315500217,-0.653478070259,-1.69298365246,-0.731204062674,-1.68771558881,0.616086828185,-1.50270282792,-1.14934642022,-2.15743751407,-1.10641459676,-1.16292403325
Giftcard_Issues,-1.93289358957,-1.17271118031,-1.43620665603,-1.34215584301,-0.0493202156138,-1.77255659403,-1.3705820164,-1.27785228446,-1.54426938853,-1.97821711758,-0.314475723804,-1.28592450312,-1.03553652177,-1.96972868741,-1.4274280556,-1.84890749198,-2.73087728883,-1.1169599744,-1.63872501238,-1.00303544824,-2.64027954131,-1.6154547647,-1.69276224024,-1.16299534216,-1.18059372101
Order_Issue,-1.42280427867,-1.44194353365,-1.46784945645,-1.53973091896,-1.63066754405,-1.54801324453,-1.37689170758,-1.30506056956,-1.37339980845,-0.267226603063,-0.521759462711,-1.13671543752,-1.77779887419,-1.32510626754,-1.60516688072,-0.678559984322,-1.08004125073,-1.01200622619,-1.63445593706,-1.24509286163,-2.18104357772,-2.03743183444,-2.15751354605,-1.13562213127,-1.18544623861
Promotions/Deals/Discounts,-1.4540152739,-1.39386551074,-1.24000150462,-1.32279957855,-1.24023825995,-1.18387664591,-1.25861539996,-1.18065556991,-1.56818439839,-2.42293332806,-1.85840757703,-1.18658771106,-1.79505523213,-1.42672523624,-1.34275593577,-1.34514040152,-1.65580427385,0.968987746014,-1.19448475308,-2.37802411276,-1.52234858679,-1.37803074851,-1.28178256495,-1.23016456307,-1.10035937152
Shipping Inquiry,-1.62858397283,-1.5352257494,-1.35374473521,-1.53078951323,-1.44018524801,-1.85729898563,-1.35259767938,-1.42886494521,-1.44904463163,-2.8274848136,-1.62982533822,-1.26551624377,-1.50088868321,-1.50498773874,-1.57354509796,-1.84529960137,-0.651361826404,-1.02568895025,-1.24553172136,-1.55365663553,0.370793068143,-2.20420343028,-0.344104197169,-1.24215589415,-1.22299001031
Product Inventory,-1.24164168754,-1.24807452056,-1.06317925602,-1.30939003927,-1.59615455954,-1.35932714252,-1.26415025731,-1.08291362959,-0.315700954185,-1.51751478749,-1.21728043206,-1.13499733968,-1.04033025035,-1.50003845348,-1.08303321199,-0.984070869133,-0.175731864966,-0.743627799621,-1.39662963393,-1.45820798349,-0.431851838652,-1.5676320872,-1.69719430463,-1.06300076876,-1.15344056441
Manufacturer Information,-1.34082471632,-1.18042849015,-1.13741003772,-1.29601011466,-1.36322457909,-1.05537718043,-0.0748073403015,-1.20176789907,-1.19025591666,-1.61259552697,-1.04774571569,-0.962567921398,-1.25937996626,-0.89885107125,-1.26295331999,-0.861357249619,-1.06511415526,-1.90582528367,-1.03858538262,-0.896951419775,-1.19559038233,-1.1506860062,-1.51246121269,-1.18466731062,-0.317003161686
Account_Enquiry,-0.257225136732,-0.888622613827,-0.910185340346,-0.860121035293,-1.31667707377,-1.11235989884,-0.887918614898,-0.89115839499,-1.04105339567,-0.41765962556,-1.18208152945,-0.940827754659,-1.12369758049,-1.14093026063,-0.836294217716,-1.06007786521,-1.23323858055,-0.966649228078,-1.24991052162,-1.19717034863,-1.1947704336,-0.895556970183,-0.952792476936,-0.937692999895,-0.948812001677
Store_Pickup_Queries,-1.07604226398,-1.44809658647,-1.32852277104,-1.43252323745,-1.28799070614,-0.690186937929,-1.1326936419,-1.08878897635,-0.828835532581,-0.886667010211,-1.67966752143,-1.18112990206,-1.1537610812,-1.16105163238,-1.3602545558,-1.59689616251,-1.38233159243,-1.36844754869,-1.16266556941,-1.09238714557,-0.88159868457,-2.05465059969,0.378973171815,-1.38654764486,-1.12773981841
Return Policy,-1.11122163014,-1.24930331672,-1.2079727987,-1.29133012856,-1.0939927468,-1.63811816835,-1.09432596576,-1.24684206349,-0.742255062662,-2.00846596472,-1.88907618543,-1.1026702719,-1.25823230356,-1.86066545051,-1.13613118847,-1.51227271003,-0.616612934346,-1.05529699197,-0.0977562142216,-1.02623064506,-0.647205474526,-1.64286704281,-2.1201600091,-1.06689204807,-1.09250809943
Size-Shape,-1.29137530773,-1.05477114693,-1.04822307141,-0.829604659324,-1.56577699743,-1.30307695478,-1.18186614968,-0.927890997179,-0.711121500348,-1.59596861378,-1.05014091311,-0.891429795615,-1.10676101162,-1.10457701494,-0.971334329628,-1.37563970484,-0.465592881259,-1.02842991916,-1.42296602593,-1.07206808531,-0.881788450444,-0.156891631644,-1.51720229794,-1.04577981305,-1.03499614168
Product Inventory,-1.22184043657,-1.17140506691,-1.03140771984,-1.25710818205,-1.0765085155,-1.26094588871,-1.23565052711,-1.36659000133,-1.37153474385,-3.20771000954,-1.35337421872,-1.08921327499,-1.42154838868,-1.81049402614,-1.03835293656,-1.67007382126,0.314294541082,-1.11916423488,-1.20947298806,-1.64618807209,-1.11599282474,-1.68528458333,-0.269487083671,-1.12682596591,-1.08493392582
Product Details,-1.32921202617,-1.01119426614,-1.23221870315,-1.13178919829,-1.15620934591,-1.06636153206,-1.07564223172,-1.20701218869,-0.908471106715,-0.89207864746,-1.84164544862,-1.23317077371,-1.71684943399,-0.910811160039,-1.10586560024,-0.203581787768,-1.17721439348,-1.25547863667,-1.37616174281,-1.74126045218,-0.492596093842,-1.74267078727,-0.83579991955,-1.176375201,-1.14035082995
Warranty Enquiry,-1.07639383601,-0.803111274121,-1.00335450541,-1.03675700297,-1.29338337665,-1.15388095918,-0.630030220102,-1.05297054064,-1.32115131727,-0.894936635238,-1.39011770739,-1.08325804636,-1.0363188591,-1.12555718529,-1.17101088353,-0.584676032757,-1.04047359263,-1.43605269251,-0.881101861924,-1.02118566986,-1.28874596022,-0.880536716988,-1.08379517773,-1.01906752228,-0.220844355264
Size-Shape,-1.13555183036,-1.19102140321,-1.08130708686,-1.00880346315,-1.49431931475,-1.19441304823,-1.05497782434,-1.1944426986,-1.40185266638,-1.53619833514,-1.63029314073,-1.13111427309,-1.56653583364,-1.16725863078,-0.990292381134,-0.39840338457,-0.48438774808,-1.14242522642,-1.26586459933,-1.320950703,-1.01447196351,0.148195253953,-1.86352929225,-1.08771932004,-1.30888853575
Shipping Inquiry,-1.45937028308,-1.25939584399,-0.971975127961,-1.32588840732,-1.5545868608,-2.02916336584,-1.22202184896,-1.25068414441,-1.27811354888,-0.504836444616,-1.94197223754,-1.31474584405,-1.11430017485,-0.691596910733,-1.21952866468,-1.88873489405,-0.878020718214,-1.17896327498,-1.57469556417,-1.37309986329,0.297527795599,-1.95850887705,-1.53455904256,-0.902739360287,-1.12787071751
Order_Issue,-1.41521720072,-1.20486772235,-1.28238528776,-1.17853773495,-1.61364570186,-1.59768429957,-1.21958428771,-1.04725754903,-1.5528331987,0.257980673666,-1.72977347229,-1.09471113924,-1.30993575141,-0.904210771759,-1.16908019199,-0.114830961629,-0.710039650244,-1.35501179481,-1.2351352124,-1.08901902512,-1.74816423357,-1.01376673291,-1.43289416543,-1.24578194888,-1.17243786349
Shipping Inquiry,-1.04240877072,-1.07735803058,-0.976716398192,-1.17274547075,-1.42306066758,-1.48942681941,-1.18439958006,-1.14804128337,-1.35225082925,-0.862744139336,-0.941742103597,-1.00268371357,-1.31234640374,-0.697351027048,-1.21940091928,-1.00932375612,-0.672757266871,-1.34762592662,-0.908171266955,-1.2895329028,-0.224351261595,-1.36633288826,-1.45391543954,-1.07579918409,-1.14690653434
Store_Pickup_Queries,-1.66393155054,-1.41852222605,-1.4143645696,-1.48928419258,-0.666290781649,-1.2661360445,-1.37954521962,-1.49663348088,-1.79469630253,-2.66450974533,-1.28571279238,-1.30849557397,-0.719540380942,-0.841169360216,-1.44687272955,-1.63485923965,-0.741823024006,-1.2245111975,-1.15616574621,-1.41827282811,-1.07373436918,-1.965907545,0.288531366515,-1.1899614656,-1.23248316781
Promotions/Deals/Discounts,-1.44169845757,-1.43620053656,-1.10638125125,-1.28960463302,-1.6950337764,-1.42800640012,-1.18470214976,-1.20558462131,-1.34308171262,-2.10431401223,-1.7385133905,-1.14283986946,-0.412348743747,-0.508444233033,-1.189429802,-1.71974646631,-1.5196039069,0.132046230455,-2.13323323669,-1.00577840368,-1.54128165875,-1.14075154867,-1.18121177504,-1.07109437881,-1.16114857041
Store_Pickup_Queries,-1.29880025352,-1.71971365751,-1.25461011194,-1.57930598311,-0.792113683362,-1.38511039977,-1.41424375649,-1.36004184649,-1.07960703259,-1.27961659764,-1.48343688132,-1.29995124574,-1.35961849582,-1.44078195476,-1.50974873901,-1.56229433948,-1.13421809661,-0.883956884863,-0.875579688334,-1.50272988469,-0.973671168679,-1.89554215307,0.161028192969,-1.35673609247,-1.29954389658
Order_Issue,-1.43992481892,-0.993528105719,-1.15665661798,-1.1429319781,-1.42354023341,-0.933330160759,-1.02764149186,-1.04366354864,-1.09968429802,1.43661270289,-0.818713622809,-1.64073807005,-1.29787297666,-1.43577881327,-1.05962558999,-1.44392542134,-1.35205104566,-1.48658337886,-1.21384120007,-1.47386987476,-1.93489185944,-1.28493858878,-1.505996075,-1.02274012341,-1.1143450673
Product Details,-1.54848936994,-1.24956916638,-1.2102360408,-1.38259582992,-1.71498821037,-1.50496007229,-1.147303187,-1.1755130273,-1.08071593435,-0.882196377388,-1.43965624576,-1.25037230788,-1.34322957804,-0.326170174614,-1.33953435724,0.366638195362,-1.06375588641,-1.11662839345,-1.11334037573,-1.45504080901,-1.12380546332,-1.25376012257,-0.83917045269,-1.18668886634,-1.24607191323
Product Details,-1.20060489161,-1.11650650815,-1.07512374733,-1.19943003233,-1.36874267933,-1.26951106913,-1.1002811099,-1.05591227044,-1.36130600544,-1.74170539486,-1.35045725393,-1.10176114924,-1.28938393175,-1.18882091209,-0.981606407894,0.361739638892,-0.8913612349,-0.124833342957,-1.42900767644,-0.989663191198,-1.52366990717,-1.2182451647,-2.00278443745,-1.1041329004,-1.22220613089
Account_Enquiry,-0.0768171549578,-1.40992125655,-1.29497977296,-1.32433693306,-1.38994875342,-1.13858765026,-1.33340042607,-1.26689197462,-0.584915399321,-0.522119799301,-1.00239255971,-1.1161877846,-1.60694222317,-1.172135472,-1.6673917454,-0.853256378485,-1.09330609547,-1.06554824115,-1.47006639159,-1.87518133912,-1.43571842716,-2.14111259936,-1.75657152368,-1.16195940793,-1.03814745036
Payment Issues,-1.26177192715,-1.30723380629,-1.02534793829,-1.23197018428,-0.846418713428,-1.28783679944,-1.21722580532,-1.14385747655,-1.18797642839,-0.628020182752,-0.0785322468844,-1.16019403054,-1.41108605186,-1.69586235675,-1.18951241163,-1.21810986881,-1.80671576439,-1.40294848566,-1.37062206195,-1.67821971192,-1.4620503577,-1.48224322222,-0.997184448447,-1.11133727642,-1.16304904582
Shipping Inquiry,-1.28024381632,-1.17396078299,-1.31777643261,-1.31766230784,-0.844030901588,-1.3006561385,-1.42541007029,-1.3536760984,-0.980683992834,-1.12475190754,-1.4100628677,-1.49284025044,-1.15650158951,-1.62126110067,-1.4669139762,-0.811320399382,-1.22664021726,-0.630045739079,-1.04124275371,-1.42310043582,-0.0247008137063,-1.49110784692,-0.968596553973,-1.22509063466,-1.05617339686
Layaway Query,-1.25276325406,-1.04747255568,-1.22700865462,-1.20172571979,-1.47664205865,1.6949248746,-1.18632640853,-1.24092315512,-1.33185849922,-1.46738831546,-1.55132372155,-1.21963192943,-1.50865899939,-1.76586375158,-1.18712007417,-1.8841352167,-1.00442437323,-1.86799216255,-1.39304347011,-1.74083025702,-0.805088494117,-1.45197864935,-1.61545226182,-1.03232781892,-1.05481518435
Checkout Issue,-1.05431443278,-0.993244528787,0.311043035519,-0.992747074061,-1.40681705381,-1.12520283677,-0.986639795281,-1.00153195947,-0.980635685489,-0.86702610407,-1.21483610447,-1.04033533807,-1.13783509954,-1.30221796575,-0.986972627876,-0.889738603446,-1.16070217607,-1.02556836072,-1.38454405043,-1.20806973945,-0.963827814348,-1.06423628137,-1.1902540029,-0.962907238917,-1.01389942432
Size-Shape,-1.22361420387,-1.09048922594,-1.04575399261,-1.22797322156,-1.49863666859,-1.17089593864,-0.822393361467,-1.2860497492,-1.02069931601,-1.25498967388,-1.08694659742,-1.08782822229,-1.21680265288,-1.35329171379,-0.783223122584,-1.00295064908,-0.582566449956,-0.998181701046,-1.28697123274,-1.25942331235,-0.993716490291,0.222934440124,-1.7781597023,-1.06325389903,-1.13661813271
Promotions/Deals/Discounts,-1.19584200136,-1.11983071283,-1.13541574634,-1.3359637625,-1.552171265,-1.51197557927,-1.25711830404,-1.3667909194,-1.66925397918,-1.25170237054,-0.918557101006,-1.01934153324,-1.79101684909,-1.6383851576,-1.33628855486,-0.77548437779,-0.750616577076,-0.108948908505,-1.19140151351,-1.57244538236,-1.82477256049,-0.697769104378,-1.04414605293,-1.2170909754,-1.06767074828
Account_Enquiry,0.499784888847,-0.881851417585,-1.05286054583,-0.968587023399,-1.29659033417,-1.10189484056,-0.949449890407,-0.948543248424,-0.949727848597,-0.938361809282,-1.01527498222,-0.9595905439,-1.13727736137,-1.16372338213,-0.974327349976,-1.20090620478,-1.03067290695,-0.929682838114,-1.12982894475,-0.904191508415,-1.3042795624,-0.908089545092,-1.45655128586,-1.03129876568,-0.964456491743
Store_Pickup_Queries,-1.38527180581,-1.35810816905,-1.25444188987,-1.1806911417,-1.40112114109,-1.58964663432,-1.26253112634,-1.37559346568,-2.40540795272,-1.96740914551,-1.50616409301,-1.26914730164,-1.18780492536,-2.06312597647,-1.22764929171,-1.76870977221,-0.724656077943,-1.28564914519,-1.56225302651,-1.80704251644,-0.901523009278,-1.67788238168,0.276440090515,-1.22940358778,-1.13874303738
Product Details,-1.1323763964,-1.00485646858,-1.13834897957,-1.08414821043,-1.71428290911,-1.0014366691,-1.16070954997,-1.17514223427,-1.56480683485,-1.11769237324,-1.06593074299,-1.09090234538,-1.0408331969,-1.43958924889,-1.08793094701,0.158360349691,-1.76684281866,-1.47078213026,-1.36569362867,-1.35582015996,-1.16038991553,-0.190068854964,-1.02533770982,-1.09665578307,-1.03660323342
Product Inventory,-1.42339507179,-1.08811532181,-0.978764224559,-1.05865871323,-1.99460161326,-1.23215083236,-1.07225318314,-1.10697636715,-0.667516088031,-1.65998489869,-0.804573974616,-1.17574905652,-1.22823798119,-1.28557249241,-1.33716874118,-0.649743698847,-0.33616875694,-1.15178759042,-1.24772833983,-0.791062313069,-0.514673089133,-0.97348015119,-2.2188186182,-1.04270333809,-1.35069162323
Store_Pickup_Queries,-1.25274213716,-1.12609308898,-1.08409077597,-1.15851181245,-1.48157937993,-1.10470908572,-1.13662596432,-1.14569000032,-1.34456549419,-2.60744423272,-1.4140232848,-1.0525668335,-1.40627689361,-1.59332338796,-1.02510328132,-0.715216142941,-0.761030898128,-1.12646007355,-1.01503051496,-1.40058142933,-1.17248112787,-1.12494210949,0.498205643903,-1.0720221087,-1.17156574125
Product Inventory,-1.39458707025,-1.1739314775,-1.39501152443,-1.38429166203,-1.56938842771,-1.42848365704,-1.31337423566,-1.45440077568,-1.31366884788,-4.16257186309,-2.25173317342,-1.47538777035,-1.15615661045,-1.2629172883,-1.36191132995,-1.40957164251,0.761906264461,-1.37666097228,-1.62091102023,-2.01554753336,-1.41565351283,-1.77764429818,-0.308310797458,-1.22611490486,-1.31495478842
Order_Issue,-1.50840706669,-1.14446913161,-1.1910841754,-1.24297417183,-1.36790926388,-1.61099442576,-1.21938775731,-1.14786007743,-0.81189944761,0.010029231335,-1.14795469922,-1.20644466094,-1.81547077373,-0.674709591416,-1.23453235084,-1.20740265928,-0.922287577464,-1.33055039435,-1.15556771403,-1.15373455368,-0.660239869742,-1.00025406763,-1.4287872561,-1.15938986056,-1.07414346424
Product Inventory,-0.779523034526,-0.878910038418,-0.89073293126,-0.853545031735,-1.31667707377,-1.11708357999,-0.535849202181,-0.877431347709,-1.25975309049,-1.17804910861,-1.15959252137,-0.915822700949,-0.953025264478,-1.46392415119,-0.719877334189,-0.869069880346,-0.276696470283,-1.13349887261,-1.14146713895,-1.1075106493,-0.628782840269,-0.877761838329,-1.53250267271,-0.926316301826,-1.02167342306
Product Inventory,-1.42269277071,-1.2538963757,-1.06110041732,-1.19750094629,-1.80562597555,-1.5792177246,-1.29297647512,-1.23345634334,-0.623187400973,-0.974920753387,-0.531630500591,-1.18246603178,-1.41343836665,-1.58856953382,-1.24064546811,-1.4206100445,-0.123942266414,-0.617153161423,-1.05859798426,-1.36500448096,-0.957291376573,-1.77113434903,-1.76191897313,-1.14959505057,-1.26692259986
Product Inventory,-1.34547676453,-1.10643814996,-1.0542237021,-1.21866394522,-1.69747870383,-1.08459675637,-1.19422124018,-1.40956812557,-1.00876505634,-1.74269121954,-1.20793538842,-1.2728301543,-1.38428445166,-1.33129564642,-1.08535138675,-1.1426354859,0.850081053481,-1.44207651273,-1.25598142044,-1.13670809326,-0.926906376417,-1.69816704883,-1.7629758011,-1.05577166191,-1.2046284312
Promotions/Deals/Discounts,-1.80382986447,-1.42874973869,-1.16011597707,-1.45496993405,-1.39272296117,-1.70280291723,-1.25784488394,-1.28525038242,-0.735483779735,-2.27017496372,-1.05391714136,-1.30494542328,-1.48601840309,-1.78595585202,-1.35636753371,-2.2028318477,-2.24891144376,0.449891918858,-1.51749876971,-1.07900917237,-1.87168230684,-1.83400716914,-2.36337116563,-1.24266970217,-1.20781680712
Product Details,-1.3128800762,-1.1669628897,-1.14703137454,-1.15661903185,-1.73382822827,-1.55788672758,-1.17795543025,-1.38714667639,-1.63198375731,-1.13278885281,-0.905713213852,-1.24027324121,-1.77063819499,-1.31177099311,-1.34169835823,0.042376614176,-0.316371651674,-1.55579673698,-1.46461881032,-1.48579603406,-2.06682814836,-0.768519005987,-0.978628554023,-1.27411217526,-1.30943805056
Shipping Inquiry,-1.53264483349,-1.57860281621,-1.32233876672,-1.39735371969,-1.56736763522,-1.44898879812,-1.25843382666,-1.4890752001,-1.03385161004,-1.65532421841,-1.07740315732,-1.32798445858,-1.60507261502,-1.34448517242,-1.22035264198,-0.696841413436,-1.40493709728,-1.37676324407,-1.40673246513,-1.81222342541,0.504548446321,-1.2114360263,-1.21608519536,-1.21145465278,-1.38729406122
Product Details,-1.19095455851,-1.26810540354,-1.19457940707,-1.20822907051,-1.55766642556,-1.36543971806,-1.25687436873,-1.08577754035,-1.14233878628,-1.36495240906,-0.932598805888,-1.193571633,-1.34650421317,-1.13436703592,-1.41835905743,0.0472128530956,-0.600608175174,-0.937957574415,-1.47766733854,-1.44515909304,-2.08504606883,-1.69702156127,-1.73770679279,-1.17014793651,-1.16153970365
Promotions/Deals/Discounts,-1.58254985873,-1.17506210651,-1.16897054153,-1.27449068694,-0.934889149828,-1.81790427403,-1.00610420099,-1.2271804127,-1.74919401341,-1.73912828797,-1.68920567668,-1.16786527537,-1.32378289648,-2.02451573437,-1.2756611603,-0.987958851366,-1.28926397138,0.613980820771,-1.55452439593,-1.10656428769,-0.611487443932,-1.62208305141,-2.08311537556,-1.13002623247,-1.41583119331
Price _Enquiry,-1.21652463074,-1.17358941164,-1.06831438896,-1.14502345248,-1.57066992117,-1.22157386656,-1.25976734816,-1.06355526512,-1.28930392279,-1.46547298039,-1.17776333446,-1.09903932674,-1.02690097015,-0.121536852882,-0.889606271272,-0.949592903687,-1.13934066793,-0.71911785304,-1.39647736507,-1.81084853276,-1.62493927526,-0.670626072776,-1.28797950474,-1.12321600313,-1.0678187731
Shipping Inquiry,-1.25098531454,-1.04601613669,-1.06614991352,-1.06530299556,-1.29575516384,-1.37607635313,-1.07719128795,-1.30328151441,-1.33114892074,-1.1576860433,-1.16581925326,-1.01120282707,-1.39372339093,-0.754874899104,-0.989081391499,-1.79407866688,-0.563072539655,-1.41096094184,-1.28921313108,-1.29797606585,0.751047182064,-1.38782594931,-1.69336538959,-1.05368174931,-1.06481253382
Promotions/Deals/Discounts,-1.27397538872,-1.05050060533,-1.2532290613,-1.16828913752,-1.16820037138,-1.32392397701,-0.965811038039,-1.07422682554,-1.47556873467,-1.23215546977,-1.58059461665,-1.12766939697,-1.48814927122,-1.66542423119,-1.05935873385,-1.24085889645,-1.17297705186,0.143117225007,-1.48981665327,-1.40724702014,-0.127716037723,-1.01780097784,-1.82451117348,-1.10702034508,-1.33801329096
