XTest,sessionId,y__true,y_pred,y_prob_max
i just called because my download speed had decreased from 82 to 44  i talked to a rep that had me change a channel setting and it increased from 44 to 57  but that is not what it should be - wch is 80 or aboveburgess,ID1225980052,Speed Issue,Speed Issue,0.121197864605
i need to activate a new modem i purchased,ID1223750438,Modem Setup,Modem Setup,0.303496439344
 i would like to know why my service is so slow,ID1227639095,Speed Issue,Speed Issue,1.16555859425
speed test shows < 25 download speed  not what i signed up for  please fix  thanks,ID1227381665,Speed Issue,Speed Issue,0.922803792326
i already own a netgear modem can i use ts,ID1229755235,Modem Setup,Modem Setup,0.303496439344
internet connection is interrupted and we dont know whats wrong,ID1230669965,Internet Not Working,Internet Not Working,0.292607691801
how to clock unknown and private calls,ID1221769248,Block Calls,Phone Not Working,0.281073712832
my wifi does not reach all of the rooms in my small house  what can be done to improve the connection,ID1224627613,Home Wifi,Home Wifi,0.458632744834
how do i reset my password my answers to security questions failed thank you,ID1224160360,Login Issue,Login Issue,0.628693369974
internet connection is unstable,ID1226977348,Internet Not Working,Internet Not Working,0.292607691801
i cant unlock my account to get a new password,ID1224127324,Account Disabled,Login Issue,0.516807183187
where could i get a printable and readable list of stations for the austin area,ID1222430599,Channel List,Service Availablity,0.120297661344
"i am planning to buy a wifi enabled modem for ""everyday low price"" ",ID1224640804,Purchase Modem,Home Wifi,0.112432035495
need my password,ID1222344878,Login Issue,Login Issue,0.628693369974
we recently installed a dtv box and purchased a basic cable package and our channels are not functional,ID1224910237,Channel Issue,Channel Issue,-0.00567197152514
box wont tune to a channel,ID1226175027,Cable Box Not Working,Channel Issue,0.0519844464761
went on vacation and came back to no internet,ID1231747815,Internet Not Working,Internet Not Working,0.292607691801
my speed is only 949 download and 123 upload but my pkg should have 30 megs per second what is going on,ID1237059830,Speed Issue,Speed Issue,0.922803792326
internet connection,ID1228895072,Internet Not Working,Internet Not Working,0.292607691801
bs that when i goine to find internet provider and it says its comcast by twc yet t say t can not service the area cause its not there area onl,ID1231351896,Service Availablity,Service Availablity,0.0883220961484
how do i set up my wifi,ID1224502982,Home Wifi,Home Wifi,0.458632744834
follow up on request for port for modem to be installed in my wall,ID1224980356,Modem Setup,Modem Setup,0.303496439344
modem swap,ID1223513263,Modem Setup,Modem Setup,0.303496439344
login to admin wifi,ID1231943094,Login Issue,Home Wifi,0.458632744834
some channels have been coming in as pixelated when seemingly there is heavy viewersp,ID1228544225,Channel Issue,Channel Issue,0.61517436214
we rented a movie about 5 minago than the dvr box went out,ID1228194631,Dvr Issue,Odm,0.0688693519945
need help logging in and also need to know the fee to cancel services,ID1224610742,Login Issue,Cancellation,-0.0174450528013
my cable box no longer turns on,ID1232207867,Cable Box Not Working,Cable Box Not Working,0.278938070786
i paid past due balance earlier today and am trying to activate new modem  please help,ID1229709932,Modem Setup,Modem Setup,0.303496439344
my internet is slow cant complete a speed test,ID1228072605,Speed Issue,Speed Issue,1.62430263715
my account has been disabled,ID1231724254,Account Disabled,Account Disabled,0.360854339002
my email account is suspended,ID1225798188,Account Disabled,Email Issue,0.130196957683
why am i having so much difficulty setting up a time warnere email acct,ID1225906283,Account Setup,Email Issue,0.45381142214
channels are again not showing  channels 4 5 11 12 ans their hd equivlents  and yes it is only on the main box with the dvr,ID1224076372,Caller Id,Channel Issue,0.241292800117
set up my new modem,ID1223780047,Modem Setup,Modem Setup,0.303496439344
i cannot get the cable box to change channels or power down using the remote  i even tried to manually power it off using the power button on the new cable box that twc installed recently and that does not work either,ID1223432867,Cable Box Not Working,Cable Box Not Working,-0.00963927535578
if i were to order the 5499month extreme internet service what is the cancellation policy  i will likely be moving from my current location in about 10 months,ID1222116105,Cancellation,Cancellation,0.456905344069
i need help with wifi settings,ID1229175118,Modem Setup,Home Wifi,0.458632744834
my roommate and i have time warner wifi but i am getting an extremely  weak connection in my room - would it be possible to have someone install a second modemrouter,ID1224816463,Purchase Modem,Home Wifi,0.458632744834
my landline phones get busy signals when i dial out and if i call my landline number i get voice mail but phones do not ring,ID1236085923,Voice Mail,Voice Mail,0.464507980038
how can i dial to mexico my package include unlimited calls but whe i try to dial play a messagge that number is not allowed,ID1222964973,Dail Tone Issue,Phone Not Working,0.138153765888
why is my internet speed so slow,ID1233751598,Speed Issue,Speed Issue,1.62430263715
my dvr is not showing up in my profile,ID1222244968,Dvr Issue,Dvr Issue,0.949279307964
trying to verify an appointment done online,ID1232757652,Appointment,Appointment,0.882026778961
want to know if i was disconnected and if not my internet connection is still not right,ID1226705692,Internet Not Working,Internet Not Working,0.292607691801
forgot my username and password,ID1222437597,Login Issue,Login Issue,0.628693369974
my internet is extremely slow  doing a twc speed test im getting less than 1mb down and just barely 15mb up,ID1225853808,Speed Issue,Speed Issue,1.62430263715
internet service has been very spotty since september with frequent outages if it does not improve soon i will change providers my building just inked a deal with verizon but i opted out dont make me sorry i did,ID1232167119,Chhange Address - My Move,Internet Not Working,0.292607691801
when i try to log into one of my email accounts it says it has been suspended and to contact customer support  can you assist,ID1229140652,Account Disabled,Email Issue,0.45381142214
replaced cable box now not authorized for service,ID1233467826,Signal Issue,Cable Box Not Working,0.278938070786
forgot my password for my account online,ID1229241134,Login Issue,Login Issue,0.516807183187
my internet download speed is 056 and my upload is 045 i pay for a much gher speed than that,ID1228366536,Speed Issue,Speed Issue,0.881377229254
i am helping drybar with their technical issues and i need to get into the ubee to open ports on the modem for external access however no one here knows the credentials to get into the modem,ID1229497778,Login Issue,Modem Setup,0.303496439344
internet is down,ID1230874177,Speed Issue,Internet Not Working,0.292607691801
prompted to upgrade modem,ID1226266940,Upgrade Plan-Internet,Modem Setup,0.303496439344
internet is super slow,ID1233413522,Speed Issue,Speed Issue,0.911355821884
browsing speed is slow,ID1233521585,Speed Issue,Speed Issue,1.83752044391
how do i know someone steal my internet service,ID1222975224,Security Issue,Internet Not Working,0.292607691801
im connected but by the signal strength i show no internet acccess,ID1223452791,Internet Not Working,Internet Not Working,0.292607691801
i need to reset my password for my account and,ID1236658970,Login Issue,Login Issue,0.516807183187
were having frequent bad latency i have a tracert from during a latency period,ID1222172057,Speed Issue,Email Issue,-0.0118986046415
uncapping my upload speed,ID1230036159,Speed Issue,Speed Issue,0.922803792326
my internet speed is show under 5mbps,ID1227046216,Speed Issue,Speed Issue,0.677971708775
i signed up for ultimate plan  i just checked my speed and it is at 3141  13 of the ultimate download,ID1231306314,Speed Issue,Speed Issue,0.922803792326
my grandma keeps having trouble with her wifi whenever she is playing games on facebook i was wondering if there was a way you could reset our modem from your end weve tried everytng on our end but notng seems to work i happen to tnk the problem is the servers on facebook but im not entirely sure,ID1224044148,Modem Setup,Home Wifi,0.112432035495
i am locked out,ID1224919363,Account Disabled,Account Disabled,0.350801164091
my internet is not working,ID1227633904,Internet Not Working,Internet Not Working,0.292607691801
i registered for starz an depic and ondemand for those channels and i dont have access to them,ID1236336124,Channel Issue,Channel Issue,0.61517436214
i have two wifi router boxes hooked up to the cable modem last night i lost connection on both i reset the cable modem and each wifi box and still no connectivity all the lights are flasng and the wifi signals are strong so i swapped the cables today tried a different wifi router and still notng yet i get connection if i go directly from the modem to a laptop  even the router part of the wifi routers wont send a signal through is there sometng on time warner modem that could have d,ID1233650784,Internet Not Working,Home Wifi,0.122182355229
our home wifi seems to be fine with our laptop but not with our phones,ID1228457741,Home Wifi,Home Wifi,0.458632744834
i want to make sure my internet speed is up to par,ID1226953879,Speed Issue,Speed Issue,0.677971708775
people call me but my phone doesnt ring and my voice mail doesnt work,ID1229965722,Phone Not Working,Voice Mail,0.584146183252
why was my account disabled,ID1226653129,Account Disabled,Account Disabled,0.360854339002
cancel appointment,ID1223115146,Appointment,Appointment,0.57321799597
since changing to an hd box my remote quits work do we need to get a new remote as well,ID1225839667,Remote,Remote,0.78540300009
i have extreme package up to 30mbps but i am usually at mid teens when i run the speed test,ID1232560670,Speed Issue,Speed Issue,0.922803792326
i need to cancel my install appointment,ID1226798886,Appointment,Appointment,0.57321799597
cable box exployer 8300hdc box boots changes channels but does notng else,ID1236072835,Signal Issue,Cable Box Not Working,0.228800510922
internet keeps going out,ID1226744326,Speed Issue,Internet Not Working,0.292607691801
we are suppose to be getting up to 100 mps and ts will be my 4th complaint since service was installed on oct 31 im being told by timewarner guys that we have sometng  interrupting the wi-fi and there isnt anytng that can be done i know for fact that isnt true as i have contacted others witn twc that says there is tngs that can be done by twc if t would please help me to understand and figure my wifi problems out,ID1228137488,Speed Issue,Home Wifi,0.458632744834
cable box is not working,ID1222657392,Cable Box Not Working,Cable Box Not Working,0.278938070786
i purchased my own modem and need to activate its mac address,ID1224011778,Modem Setup,Modem Setup,0.303496439344
i am buying a new modem today can i report the mac tonight and get it up and running or do i need to wait until regular business hours,ID1222607642,Modem Setup,Modem Setup,0.303496439344
all the lights on your modem keeps blinking dont remember them ever doing ts,ID1228363281,Modem Setup,Modem Setup,0.303496439344
i want to pay my bill online but it says my account is disabled,ID1225305955,Account Disabled,Account Disabled,0.360854339002
my wifi hasnt been working well for the last few weeks,ID1232197069,Home Wifi,Home Wifi,0.458632744834
we are installing an xbox and it is asking for internet password  can you help,ID1220426097,Login Issue,Login Issue,0.123841436225
changed modem speed still 3mbps not 10mbs,ID1225860408,Speed Issue,Speed Issue,0.451164015809
we are looking to upgrade to the extreme internet and wanted to know specifically what hardware would we need to lease,ID1227270952,Upgrade Plan-Internet,Internet Not Working,0.292607691801
i can not get some channels on my tivo,ID1228782235,Channel Issue,Channel Issue,0.61517436214
what s my internet speed,ID1222403497,Speed Issue,Speed Issue,0.677971708775
need help resetting my email password,ID1230790257,Login Issue,Login Issue,0.132503969371
i need to upgrade my internet to a gher speed,ID1237083977,Upgrade Plan-Internet,Speed Issue,0.677971708775
we used to get the nhl channels why do we no longer have them,ID1221443228,Channel Issue,Channel Issue,0.61517436214
i cannot remember the username and password for our twc app,ID1228491206,Login Issue,Login Issue,0.0976362647388
