,Account Disabled,Account Info,Account Setup,Add Ons,Additional User,Anti Virus,App Issue,Appointment,Bill Explaination,Bill Related,Block Calls,Cable Box Not Working,Cable Issue,Call History,Caller Id,Cancellation,Change Package,Channel Issue,Channel List,Chhange Address - My Move,Dail Tone Issue,Details Of Existing Plan,Digital Adapter,Dvr Issue,Email Issue,Home Wifi,Internet Not Working,Login Issue,Make Payment,Modem Issue,Modem Setup,Multiple Tv,Odc-Not Working,Odm,Online Tv Issues,Order Status,Payment Status,Phone Cancellation,Phone Not Working,Phone Setup,Plan Explaination,Purchase Modem,Receving Bill - Paper&Paperless,Refund,Remote,Return Box,Service Availablity,Service Issue,Signal Issue,Smart Tv,Speed Issue,Streaming,Tv Not Working,Tv Setup,Twc Id,Update,Upgrade Plan-Internet,Voice Mail,Wifi Password
Remote,-0.999861546173,-0.999461575293,-1.00725517904,-0.999971541511,-1.00001109948,-1.00390718764,-1.11932679708,-0.968292900489,-1.01998256989,-0.999910951736,-0.999948792645,-1.44124044147,-1.25698598971,-0.999963936297,-1.02331611453,-0.999948154545,-1.02282694787,-1.16137631113,-0.959218917116,-0.99986770339,-0.999985650426,-1.01585628806,-0.999941865583,-1.30091293372,-0.999050893249,-0.999599874094,-0.975536392702,-0.998567721452,-0.999988231141,-1.06122942153,-0.998663661383,-1.00002977511,-0.997481326107,-1.39694160828,-1.01331341684,-0.999918376857,-1.00308894751,-0.999995791652,-0.999779972246,-1.01364176087,-1.06486967476,-1.07086943966,-0.999976133078,-0.999997953416,0.922037463607,-1.30199197204,-1.36664507901,-1.05179386544,-1.48514195136,-1.01623295554,-0.999840024689,-1.02700794727,-1.04124830706,-0.97896059485,-0.999927924854,-1.00007716052,-1.01547364395,-0.999804675274,-1.00007130398
Email Issue,-1.15482309434,-0.942104201427,-0.995807086886,-1.00848705625,-1.00001029776,-0.993019646235,-1.73842300127,-0.982265704529,-1.0131398097,-0.995077629069,-1.93289524119,-1.61685524567,-1.52857816294,-1.08499811389,-1.22813702252,-0.999887977233,-0.999928579989,-1.58880016941,-0.996998833497,-1.61917563612,-1.00000440341,-1.00457423228,-0.999981039559,-1.10547516255,0.45381142214,-0.974712831585,-0.987286720312,-0.734808554955,-1.03017562822,-1.09941976326,-0.982587700929,-1.00000980425,-0.996865931856,-1.3082299846,-1.00650459357,-0.999959791338,-0.999996991696,-1.03790740721,-0.993729108512,-0.968163848916,-1.03897714113,-0.999608284545,-1.08184336603,-1.00159600091,-1.00365687964,-1.83070924763,-1.1784318171,-1.01283347479,-1.09154380259,-1.05729736311,-1.49109242171,-0.999927454109,-1.02578689173,-1.03824582955,-0.988297332541,-0.918807164331,-1.02739973823,-0.999911029313,-1.07796780831
Speed Issue,-1.50327962714,-1.2772218625,-1.10663549414,-1.00231042095,-1.02025419202,-1.01537428963,-1.27058273547,-1.69871266694,-1.26474946682,-1.13454133705,-1.00393157753,-1.39482064559,-1.50250935153,-1.05123772655,-1.06118041632,-1.4183216389,-1.03678885705,-1.36232195188,-1.21663668264,-1.01071846453,-1.21830796372,-1.00177914018,-1.00477753098,-1.33224830167,-1.07046670982,-1.11014547651,-2.02503080777,-1.3586993099,-1.02368705433,-1.13997215546,-1.85148866708,-1.00068841742,-1.14111520964,-1.66110765731,-1.03285253856,-1.01267308849,-1.00304167557,-1.05217662561,-1.00725173203,-1.1572219767,-1.02020468578,-1.12645743953,-1.00204353649,-1.00991269975,-1.04960588806,-1.2229328284,-1.63423504972,-1.08412983789,-1.12888451623,-1.00279048955,1.28543291426,-1.01788907443,-1.15675294946,-1.23237033184,-1.08987367931,-1.0593389719,-1.02627916777,-1.01327860251,-1.02687878146
Modem Setup,-2.13451729519,-0.999092502924,-0.996850716227,-1.00267600706,-1.06260987243,-0.996374242512,-1.0536543293,-0.98052824556,-0.998796502652,-0.989751640585,-1.04618001133,-1.15875581004,-1.68711158133,-0.999997915796,-1.2471653024,-1.0397407578,-1.00111546854,-1.04238314763,-1.12083844016,-1.00000570589,-1.0505126857,-0.993880985016,-1.00000420342,-1.23130060532,-1.29695249957,-0.993842341599,-0.975721945191,-1.09491615351,-1.02711727522,-0.921523350964,0.303496439344,-1.00956523802,-0.999979923807,-1.02703179034,-1.03428215702,-0.988711893562,-1.00094883645,-1.11117286458,-0.983603537083,-1.0342480847,-0.977148790875,-0.670818328715,-0.999999384247,-1.01316770039,-1.04643866011,-0.974885823618,-2.48863200918,-0.969482883195,-0.982615809672,-1.16433188223,-0.927698810402,-1.02539222219,-1.19378810513,-1.17016106916,-1.26887679607,-1.00481415444,-0.984728623527,-1.7094556959,-0.999356900683
Account Disabled,-0.139665252911,-1.06573579371,-0.822938815319,-1.00173400832,-1.00056895447,-1.6080101325,-1.34533550946,-1.38958717745,-1.11574964768,-1.01075361147,-1.00184985224,-1.41471086349,-1.44296195725,-1.00061342416,-1.23762571373,-1.00127431893,-1.02225621248,-1.33315689617,-1.00396717579,-0.999775895266,-1.00083634031,-1.00190130041,-1.0022497132,-1.07192404137,-0.998771509192,-0.97840590341,-1.2679734964,-0.233699134523,-0.985188082052,-1.1302150328,-0.976469822661,-1.00031611929,-1.00382458114,-1.00928879703,-0.942070181256,-1.00630231584,-1.00121066208,-1.00690558997,-1.29216286211,-1.03774251099,-1.08189563233,-1.09442888366,-1.00094466324,-1.00122804436,-1.03670075634,-1.30199197204,-1.17410409615,-0.938140279949,-1.02241030517,-1.00186649886,-1.03520632393,-1.06945475852,-1.15312937324,-1.3370769253,-1.09447739959,-1.03014548741,-1.02905844633,-1.48017507355,-1.04685642377
Cable Box Not Working,-1.30162669566,-1.00086778873,-1.05521924079,-1.10806450866,-1.05793646289,-1.00787003119,-1.41980110812,-0.981159599792,-1.01615770041,-1.03117843634,-1.40586294927,-0.560164885419,-0.977863483588,-1.05424081459,-1.01141686827,-1.03893307768,-1.01130392993,-0.764509365021,-0.971871199948,-1.75376613871,-1.42588128209,-0.986882378433,-1.08648853042,-0.964762454285,-1.06546848754,-1.21489539115,-1.04601144407,-1.04135872451,-1.02522008829,-1.11839494961,-1.00532012089,-1.0598722819,-2.05024006297,-0.970975821982,-1.1171610914,-1.00614438675,-1.00513667962,-1.00590633286,-1.20984986165,-1.03547150784,-0.938290557418,-0.893805273607,-1.00094685195,-1.0005715547,-0.934704762151,-1.52087239628,-1.02823417418,-0.899641367653,-0.577413997487,-1.01401461826,-1.1056846279,-1.02463960595,-0.767389642815,-0.808071969633,-1.3391920606,-1.09934158351,-1.13206159591,-1.48226306329,-1.10080687656
Home Wifi,-1.7492032871,-1.23198086284,-1.0646787809,-1.05303153584,-1.14186532226,-1.03142408006,-1.28513183938,-1.147800016,-1.14751281481,-1.03994146145,-1.16757165899,-1.53582821088,-2.0160990194,-1.15163352028,-1.30222948015,-1.39311744355,-1.02718961412,-1.23859895244,-1.12069858032,-1.37362546524,-1.60230176943,-0.995762753652,-1.05505060659,-1.6794218813,-1.68530525305,-0.423060249561,-0.900774586831,-0.618628577729,-1.3789402586,-1.10651760936,-0.653258393537,-1.04536395329,-1.76539362461,-1.7289295965,-1.02480296775,-1.00997010898,-1.0176392433,-1.12068730585,-1.35481326071,-1.22414792834,-0.976668542014,-0.964786911113,-1.01406187993,-1.02020849549,-1.22276271496,-1.35906573107,-1.7384807859,-1.05006794046,-0.989164437587,-1.06928037879,-1.02387941762,-1.01257632372,-1.14658653292,-1.11392300464,-1.47607323268,-1.00410787996,-1.10817384886,-1.58271469175,-0.99635322477
Login Issue,-0.575578337206,-0.626920125706,-0.855398533076,-1.00114247997,-0.999660077108,-2.07228038782,-1.74096914294,-1.62975496054,-1.20046236402,-0.974998509856,-0.99997231222,-1.4902470581,-1.74800332732,-0.99999547177,-1.23171085191,-0.986846029223,-1.03015469434,-1.50621338422,-0.991530111704,-0.98865210638,-0.999999549918,-0.988251825818,-0.99999807993,-1.03978082986,-0.923188876731,-1.03104128178,-0.992105076996,-0.331283804003,-0.975629446832,-1.17011262172,-0.973507140814,-1.00000649326,-0.99696173089,-0.998930857016,-0.991546188957,-1.00560982234,-0.999560096063,-1.01181378387,-1.50498359773,-1.00212119306,-1.10293111151,-0.998007376515,-0.999996530258,-1.00117423238,-1.04674340876,-1.30199197204,-1.24086633298,-0.991925845491,-0.993877355839,-1.00108137204,-0.966533671431,-0.996082415862,-1.19844902693,-1.40871973895,-1.24267767543,-0.91648979452,-1.04118894044,-1.8458955356,-0.998556716584
Phone Not Working,-1.01763746653,-0.915480202784,-1.15080399786,-0.998370167045,-1.00003226283,-1.30828551869,-0.966920293333,-0.893478172301,-1.01470207018,-1.20137975116,-1.02405620227,-1.06686620753,-0.999765958217,-0.999015002209,-0.97635995792,-0.970467072604,-1.00245508362,-1.15623286284,-1.02203940668,-1.00201992462,-1.24937939299,-0.995616714181,-0.999090700161,-0.996141222309,-0.871999021848,-0.990601195922,-0.923948542079,-0.946017776079,-0.976241335619,-0.973170482777,-0.906123182642,-1.02453440619,-0.999971091047,-1.02356873483,-1.01895288661,-1.00407510512,-1.00001005855,-1.04932133343,-0.0929528084616,-0.832579954991,-0.932207113349,-0.996306555481,-0.99999327129,-1.0488702287,-1.03984090078,-1.31875402894,-1.32609764181,-0.877420076955,-0.907461670094,-1.00183315666,-1.13587222611,-1.02364066913,-1.18314299152,-0.984289447039,-0.993364119769,-0.980893791176,-1.10508720646,-0.993102863013,-1.07076057194
Speed Issue,-1.7567168891,-1.34654035103,-1.13055042158,-1.00501043839,-1.1170529896,-1.01890396765,-1.30175233101,-1.42806416194,-1.25770469835,-1.1336972312,-1.09924967015,-1.34938219981,-1.97409485818,-1.1899542978,-1.19540207067,-1.4130786284,-1.0330891236,-1.40612360606,-1.15999626372,-1.01214464806,-1.46248066889,-0.984632794491,-1.00651054758,-1.53742190871,-1.23306761681,-0.907464362255,-1.00925728007,-1.29126261178,-1.22402783514,-1.00929440399,-0.925321298646,-1.0133238143,-1.19926217003,-1.65848686745,-1.04854936002,-1.00673164129,-1.00440938379,-1.13932040762,-1.29376198446,-1.23767455463,-0.963377392335,-0.837029933711,-1.00890409902,-1.02648475258,-1.26414593823,-1.28694900099,-2.2823326867,-1.08929791549,-1.14797078777,-1.07893835515,0.106937388225,-1.02934651382,-1.26122234119,-1.27808080599,-1.32213170429,-1.02355448583,-0.979934975808,-1.34501814183,-1.03147778602
Cable Box Not Working,-1.1708693309,-1.10555325521,-1.16622925944,-1.04688707899,-1.04548268197,-1.00821554494,-2.14354075603,-1.04291166728,-1.10733794809,-1.07621805545,-1.38420564478,-0.0879116565237,-1.32964341575,-1.26727508764,-1.06744251132,-1.19433864661,-1.0565460189,-0.549362874669,-0.885211786281,-1.27868326098,-1.0019726152,-1.00378765347,-1.02331916023,-1.61915175951,-1.19990532871,-1.27713518075,-1.20187812826,-1.2655712562,-1.02132424861,-1.12981820472,-1.19711981366,-1.02808773818,-1.39181071435,-1.20359550572,-1.27188859215,-1.01019863248,-1.00075234567,-1.01100228952,-1.26915765767,-1.15744279525,-1.00463367667,-1.03029763345,-1.00225629184,-1.01847936317,-0.488312495378,-1.30256729526,-1.20223596863,-1.10558290953,-0.967581392534,-1.03719086914,-1.06075053672,-1.14125445344,-1.04183350862,-0.979828625156,-1.11546376174,-1.0720202058,-1.08474165142,-1.0785252843,-1.08351171106
Login Issue,-1.00258358428,-0.998719158792,-0.944489000178,-0.999994392811,-1.0118272674,-0.999976668037,-1.06418534524,-1.03601438303,-1.00826873179,-1.07089568664,-0.999982449485,-1.40587331612,-1.56325276355,-1.05766885423,-1.34051468641,-1.02565143288,-1.00000053039,-0.996527559263,-0.997081092326,-1.00196739753,-1.00000364244,-1.01728954543,-0.999995958843,-1.42432803041,-1.95406417643,-0.993365347235,-1.59618703211,0.628693369974,-1.40081125927,-1.15819348854,-0.922563209846,-1.00000638063,-0.999955003876,-1.80964008587,-0.994288018308,-1.00503314486,-1.0222793889,-0.999999797721,-1.19891214916,-1.14519607507,-1.05902397526,-1.28012393217,-1.0118100334,-1.00820759459,-1.04444583256,-1.31690159858,-1.07756338876,-0.991839473909,-1.28093982741,-1.00158086674,-0.989111566244,-0.998802678426,-1.17873774453,-0.997610694256,-0.999956834879,-0.917292876403,-1.04315591097,-1.00596011934,-0.905025932164
Signal Issue,-1.16512667585,-1.08624706695,-1.10469488616,-1.01624410635,-1.05129395259,-1.01038743459,-1.21363529822,-0.993109467702,-1.14494103622,-1.07644569622,-1.00182487139,-0.950340728901,-0.878708105224,-1.00061441606,-1.06390923621,-1.39083181038,-1.00141339186,-0.290427048561,-0.926312478805,-1.00195268082,-1.00083108625,-1.01142290272,-1.02343803586,-1.12130391491,-1.03113137959,-1.02598066492,-1.04508680661,-1.07877921557,-1.06104400073,-1.10317166204,-1.04256271264,-1.02634075543,-1.03728804077,-1.30432960616,-1.00890425669,-1.00508969288,-0.82888519613,-1.01223682677,-1.18396933948,-1.07290732077,-0.985884284988,-1.04436456949,-1.00168062871,-1.02040043687,-0.992791579725,-1.34192698267,-1.07255527569,-1.08089013162,0.0982993906298,-1.01753999024,-1.45558991493,-0.997259066959,-1.05712501167,-1.04779127482,-1.12059216543,-1.01973234022,-1.09040199107,-1.03525010931,-1.03565632047
Signal Issue,-1.32155013932,-0.996174211713,-0.992980305128,-1.0957301462,-1.06432327899,-1.01453071369,-0.985332334382,-0.970121182473,-1.0355684626,-1.02711556225,-1.1562479169,-1.09384097893,-0.96459796437,-0.999999923756,-1.00320847026,-1.02652349755,-0.984362290957,-0.659528937135,-0.968545709093,-1.71924240529,-1.47803309296,-0.969139570343,-1.09473349886,-1.00948178014,-1.04122662826,-1.22531368661,-0.998268840455,-0.952491500054,-1.01915157835,-1.10023696869,-0.971149813363,-1.06697432588,-2.17547758726,-0.96294435046,-0.978072774081,-1.0023812603,-1.00489378359,-1.00631714964,-0.987617820015,-0.973929615802,-0.920896360817,-0.933615057326,-0.999990386602,-0.999990716828,-0.932473074053,-1.43242611085,-0.99156345937,-0.834651479872,-0.594593786902,-0.994424492629,-1.08552605962,-0.950193339931,-0.728072461704,-0.784966059828,-1.37774738653,-1.06417814959,-1.16306177627,-1.53859207992,-1.07235792652
Dvr Issue,-1.20407084419,-1.1062863016,-1.07348221104,-1.06112101285,-1.0410764579,-1.02706868818,-1.58650855596,-1.74971234145,-1.05561787141,-1.02348886389,-1.37245319182,-1.74951524006,-1.00469198306,-1.05564907881,-1.01452730903,-1.03655791501,-1.00610737943,-0.83918929557,-1.12122218674,-1.6837491765,-1.29978239225,-0.978428631613,-1.06187278383,0.51052253593,-1.07057076582,-1.43390423609,-1.06317926104,-1.41656339624,-1.02237834268,-1.08561096237,-1.04276016485,-1.04224264301,-2.28440569264,-0.960973544668,-0.999592890208,-1.00431673307,-1.00398450577,-1.00429196977,-1.32957057091,-1.05066345216,-1.03378835399,-1.0764115726,-1.00111355777,-1.03654859378,-1.28816437241,-1.38351940744,-0.974014764607,-0.983703551423,-0.823135336348,-0.999390897304,-1.6035795454,-0.995525804239,-0.993407258639,-0.849088067016,-1.23909459414,-1.06479732847,-1.13440584602,-1.34403357206,-1.05809445228
Cable Issue,-1.26518881958,-0.997571364388,-1.13744637123,-1.04355030843,-1.14546003393,-0.999264855483,-1.61948360995,-0.87490512631,-1.37519959552,-1.17920026465,-0.999957099107,-0.785564387534,-0.110939702718,-0.999992016318,-1.07871658095,-1.56513876395,-1.05081161915,-0.869934708433,-1.00401951402,-0.997328819716,-0.999993126667,-0.992325742222,-1.0607075389,-0.967830203654,-0.976970988835,-0.98367022223,-0.894978968932,-0.92627176348,-1.01879547779,-1.18190664052,-0.880253391634,-1.04384365234,-1.09530384865,-1.04767477627,-1.00087673922,-1.00613095857,-1.00174676897,-1.0343817858,-1.5023338191,-1.15380467341,-0.969119788541,-0.953748074337,-0.999987375005,-1.05704754068,-1.00597763241,-1.41689394115,-0.989872467693,-0.894662015623,-0.814941518803,-1.00378097795,-0.997596378087,-0.9891140715,-0.935529634795,-0.977646108308,-1.17255797495,-0.990582433108,-1.09105852493,-0.999889616145,-1.0683936023
Home Wifi,-0.991129111003,-1.20404016791,-1.11236926309,-1.00000796003,-1.032511332,-0.999935378902,-1.44383584185,-1.04814404647,-1.23056095012,-0.983832563282,-0.999975038258,-1.17417092719,-1.49604333399,-0.99998481188,-1.07868757893,-1.70876452667,-1.01778889238,-1.4428539638,-1.17188987239,-0.999150089441,-1.00000064002,-0.97919760314,-0.999989051872,-1.57969543792,-0.989157611525,0.458632744834,-0.890919287296,-0.983634057306,-1.01940238182,-1.17935690694,-0.918118449091,-1.00000995832,-1.22564679885,-1.2923684772,-1.0354558811,-1.00474327894,-0.999975783114,-1.07663322422,-0.990095290823,-1.13559606985,-0.972272739163,-0.93929455057,-0.999993162066,-1.00000328081,-1.03196904419,-1.16270371036,-1.18351673001,-0.991622756666,-0.973191665203,-1.00045455133,-0.96958827334,-1.01167643234,-1.13192138378,-1.23529727357,-1.14273209696,-0.994756068935,-1.03684307741,-0.999916348056,-0.940489132696
Modem Setup,-2.13451729519,-0.999092502924,-0.996850716227,-1.00267600706,-1.06260987243,-0.996374242512,-1.0536543293,-0.98052824556,-0.998796502652,-0.989751640585,-1.04618001133,-1.15875581004,-1.68711158133,-0.999997915796,-1.2471653024,-1.0397407578,-1.00111546854,-1.04238314763,-1.12083844016,-1.00000570589,-1.0505126857,-0.993880985016,-1.00000420342,-1.23130060532,-1.29695249957,-0.993842341599,-0.975721945191,-1.09491615351,-1.02711727522,-0.921523350964,0.303496439344,-1.00956523802,-0.999979923807,-1.02703179034,-1.03428215702,-0.988711893562,-1.00094883645,-1.11117286458,-0.983603537083,-1.0342480847,-0.977148790875,-0.670818328715,-0.999999384247,-1.01316770039,-1.04643866011,-0.974885823618,-2.48863200918,-0.969482883195,-0.982615809672,-1.16433188223,-0.927698810402,-1.02539222219,-1.19378810513,-1.17016106916,-1.26887679607,-1.00481415444,-0.984728623527,-1.7094556959,-0.999356900683
Channel Issue,-1.15378754145,-1.17577745775,-1.06946580193,-0.999969549787,-0.999981123815,-0.99999658696,-1.60183275832,-1.02329686251,-1.01344169919,-1.02325669729,-0.999954500249,-1.03844024491,-1.54867490473,-1.45736926484,-1.0689624383,-1.00371830612,-0.970339328546,0.447453393481,-0.729975277524,-0.999857900494,-0.999983167449,-0.971342413961,-0.999959198434,-2.2708838115,-1.28487308065,-1.59595154279,-0.985417895105,-1.0191709231,-1.00812357104,-1.06122942153,-1.29411356456,-1.0339672014,-1.93643771512,-0.989936270531,-1.08725892762,-0.999927260167,-0.999945896951,-0.999991591931,-1.00909719154,-1.03922170882,-0.958847376697,-1.08935703603,-0.999971445257,-0.999987130722,-1.65976003346,-1.30199197204,-1.06153482619,-0.979279157764,-0.907014048081,-1.00318542037,-0.964812812164,-1.02831895642,-0.991243860358,-0.991354960928,-1.13720643161,-1.02732126753,-1.15221397059,-1.16278438743,-1.02560779804
Login Issue,-0.575578337206,-0.626920125706,-0.855398533076,-1.00114247997,-0.999660077108,-2.07228038782,-1.74096914294,-1.62975496054,-1.20046236402,-0.974998509856,-0.99997231222,-1.4902470581,-1.74800332732,-0.99999547177,-1.23171085191,-0.986846029223,-1.03015469434,-1.50621338422,-0.991530111704,-0.98865210638,-0.999999549918,-0.988251825818,-0.99999807993,-1.03978082986,-0.923188876731,-1.03104128178,-0.992105076996,-0.331283804003,-0.975629446832,-1.17011262172,-0.973507140814,-1.00000649326,-0.99696173089,-0.998930857016,-0.991546188957,-1.00560982234,-0.999560096063,-1.01181378387,-1.50498359773,-1.00212119306,-1.10293111151,-0.998007376515,-0.999996530258,-1.00117423238,-1.04674340876,-1.30199197204,-1.24086633298,-0.991925845491,-0.993877355839,-1.00108137204,-0.966533671431,-0.996082415862,-1.19844902693,-1.40871973895,-1.24267767543,-0.91648979452,-1.04118894044,-1.8458955356,-0.998556716584
Channel Issue,-1.15378754145,-1.17577745775,-1.06946580193,-0.999969549787,-0.999981123815,-0.99999658696,-1.60183275832,-1.02329686251,-1.01344169919,-1.02325669729,-0.999954500249,-1.03844024491,-1.54867490473,-1.45736926484,-1.0689624383,-1.00371830612,-0.970339328546,0.447453393481,-0.729975277524,-0.999857900494,-0.999983167449,-0.971342413961,-0.999959198434,-2.2708838115,-1.28487308065,-1.59595154279,-0.985417895105,-1.0191709231,-1.00812357104,-1.06122942153,-1.29411356456,-1.0339672014,-1.93643771512,-0.989936270531,-1.08725892762,-0.999927260167,-0.999945896951,-0.999991591931,-1.00909719154,-1.03922170882,-0.958847376697,-1.08935703603,-0.999971445257,-0.999987130722,-1.65976003346,-1.30199197204,-1.06153482619,-0.979279157764,-0.907014048081,-1.00318542037,-0.964812812164,-1.02831895642,-0.991243860358,-0.991354960928,-1.13720643161,-1.02732126753,-1.15221397059,-1.16278438743,-1.02560779804
Login Issue,-0.98221520475,-0.937520251105,-0.986674897182,-0.996793116992,-0.997840363545,-0.978640404769,-0.994324360017,-0.88992337372,-0.989752776526,-0.990920331271,-0.99451749353,-0.964088566789,-0.980268097284,-0.998163305115,-1.02331611453,-0.997961530237,-0.984052170269,-0.853699160203,-0.997451624776,-0.984473620281,-0.99754588136,-0.980099961162,-0.993393720043,-0.987344248206,-0.891705088413,-0.957419787296,-0.839696669349,-0.729601128691,-0.997968321731,-1.06122942153,-0.825783711919,-0.999074176015,-0.983959379231,-0.999092312248,-0.9939912235,-0.991485794641,-0.995750832851,-0.999154742695,-0.972424718578,-0.988792440547,-0.969452490184,-0.962753097384,-0.997203275873,-0.998314235494,-0.994483461346,-1.30199197204,-0.982191493715,-0.863131724608,-0.922799434704,-0.996524836231,-0.859292323145,-0.978967523495,-0.977997512634,-0.982207270805,-0.992619943781,-0.989505376397,-0.982873114841,-0.981471390407,-0.999978285818
