sessionId,lineText,lineBy,L2,L3,lineNum,issueLine
ID1224700186,"Someone was supposed to come to my house to hide a cable, and has yet come out...can you please schedule for someone to come out to hude cable?",2,,Cable Issue,1,1
ID1224704590,"my 2 of my boxes dont work, only 1 does",2,,Cable Box Not Working,1,1
ID1224709192,i need help logging in,2,,Login Issue,1,1
ID1224714738,Upgraded my modem to a DOCSIS 3.0. Had Turbo 20/2 I am supposed to be getting 100/10. Need to know if my account is coded MAXX.  I am only getting 50/5. Tested at the modem and at the router. The speeds were the same.,2,,Purchase Modem,1,1
ID1224714811,I forgot my wifi password.  It is saved when I go to internet but need to add a wireless device,2,,Wifi Password,1,1
ID1224714844,How do you set it up,2,,Modem Setup,1,1
ID1224717513,"It seeems I have to reboot my set top box daily to fix pixilating and tiling trouble. Could this be a system issue causing this, or is it a problem with my equipment?",2,,Cable Box Not Working,1,1
ID1224719227,When is 300mpbs internet speed coming to san antonio? My zip is 78154,2,,Speed Issue,1,1
ID1224724833,"WANT TO KNOW IF TIME WARNER HAS SERVICE IN THIS AREA? 5000 GOERGE MCVAY  MCALLEN, TX 78503",2,,Service Availablity,1,1
ID1224724843,need to change from small box to cable box due to my tv not having an antenna outlet (broken),2,,Purchase Modem,1,1
ID1224724849,Forgot password,2,,Login Issue,1,1
ID1224727469,Why do we still get a paper bill?,2,,Receving Bill - Paper&Paperless,1,1
ID1224730211,Circuit status and why it went down,2,,Internet Not Working,1,1
ID1224730221,I can't log in. forget Password,2,,Login Issue,1,1
ID1224731055,need help with cable sound not working,2,,Tv Not Working,1,1
ID1224731884,Do you have the USB that has internet?,2,,Plan Explaination,1,1
ID1224731915,How can I get my password?,2,,Login Issue,1,1
ID1224738330,we had echeduled new service today between 2:00 and 3:00 - tech not here.  Can I get a status?,2,,Appointment,1,1
ID1224741726,Why hasn't the Tech. person come by the apartment?,2,,Appointment,1,1
ID1224742570,My DVR has the wrong time in the guide once again. It happened before and the phone operator said that it had lost signal and she had to do something and told me if it happened again I could just use chat,2,,Dvr Issue,1,1
ID1224751410,i cant seem to connect my tablets to th internet.,2,,Home Wifi,1,1
ID1224753963,"Why is my internet so so slow, and would not load the movie clips or youtube videos quick enough like a day ago, speed dramatically dropped to a point that program would not respond.",2,,Speed Issue,1,1
ID1224756813,Our channels are pixelating.  Again.,2,,Channel Issue,1,1
ID1224766836,I have been on hold for 30+ minutes.... I would like to schedule a tech to come out and fix what they messed up. The last time they were out here they did something and now my signal is worse than it was before!!!!!!!!!!!,2,,Signal Issue,1,1
ID1224766839,Need new router - 4 Ethernet ports won't work and wireless drops randomly.,2,,Internet Not Working,1,1
ID1224770597,setting up voicemail  what is my pin,2,,Voice Mail,1,1
ID1224771531,Checking on Phone and TV,2,,Service Issue,1,1
ID1224772556,"I am an NBA League Pass subscriber, but when I attempt to tune in the NBA League Pass HD channels, I receive the message that the channels are currently unavailable and to try again later.  How can I view the NBA League Pass NBA channels?",2,,Channel Issue,1,1
ID1224776025,I want to activate my modem.,2,,Modem Setup,1,1
ID1224776028,I can't sign in to TWC WiFi Hotspots,2,,Login Issue,1,1
ID1224776892,I downloaded the twc tv app but I only get one channel.  Not sure exactly what to do.,2,,Channel Issue,1,1
ID1224784270,How can I activate voicemail?,2,,Voice Mail,1,1
ID1224786590,how do i hook up the telephone modem,2,,Modem Setup,1,1
ID1224789834,Can I move my modem to the cable outlet?,2,,Modem Setup,1,1
ID1224792103,Can I get my previous home phone number?,2,,Account Info,1,1
ID1224792905,Need to get a static IP for my home.,2,,Modem Setup,1,1
ID1224792921,New TV and Internet Plans,2,,Plan Explaination,1,1
ID1224799263,How do I set up my own modem?,2,,Modem Setup,1,1
ID1224801582,HBO go,2,,Channel Issue,1,1
ID1224806115,installing new modem- easy connect kit,2,,Modem Setup,1,1
ID1224806870,TWC Phone has been out since yesterday.  Work from home..,2,,Phone Not Working,1,1
ID1224806876,No one installed internet yesterday. What happened?,2,,Internet Not Working,1,1
ID1224807645,"I pay for 300/10 Mbps, but I am getting 20/8. Can this please be fixed?",2,,Speed Issue,1,1
ID1224811397,i just bought a modem.  I need to activate it.,2,,Modem Setup,1,1
ID1224813703,disabled account,2,,Account Disabled,1,1
ID1224814527,How do you deactivate voicemail?,2,,Voice Mail,1,1
ID1224816463,"My roommate and I have Time Warner WiFi, but I am getting an extremely  weak connection in my room - would it be possible to have someone install a second modem/router?",2,,Purchase Modem,1,1
ID1224817273,My internet service continues to go out,2,,Internet Not Working,1,1
ID1224818736,I do not get all the channels I pay for,2,,Channel Issue,1,1
ID1224818800,bandwith,2,,Speed Issue,1,1
ID1224818803,I recently ordered service and I need to active my modem,2,,Modem Setup,1,1
ID1224820283,Can we schedule a time for a TWC technician to come activate our phone line and possibly add additional active cable outlets to the walls?,2,,Appointment,1,1
ID1224820990,Not bale to create a TWC ID,2,,Twc Id,1,1
ID1224834362,no dial tone,2,,Dail Tone Issue,1,1
ID1224834369,I am not sure what the speed is on my internet.  Can you help me?,2,,Speed Issue,1,1
ID1224835812,how do i set up my phone?,2,,Phone Setup,1,1
ID1224837981,Extremely slow speeds,2,,Speed Issue,1,1
ID1224839307,Cant log on,2,,Login Issue,1,1
ID1224839940,I need my password. I got kicked off of my internet on my phone and do not remember my password,2,,Login Issue,1,1
ID1224840581,Which modem is the best one for *me* to buy? Does it matter which TWC speed I'm buying?,2,,Purchase Modem,1,1
ID1224842686,Why has my monthly bill gone up with no notice?,2,,Bill Explaination,1,1
ID1224842712,"I am contacting you for my dad. This is his phone #. He is in Austin, Texas and his phone service is down.",2,,Service Issue,1,1
ID1224846134,I'm currently leasing a modem. Can I purchase one or purchase this currently leased one?,2,,Purchase Modem,1,1
ID1224849403,modem,2,,Modem Setup,1,1
ID1224850048,Customer service,2,,Service Issue,1,1
ID1224851360,Can you reset my cable?,2,,Cable Issue,1,1
ID1224851376,Getting very low speeds and high ping,2,,Speed Issue,1,1
ID1224852705,account is disabled... trying to watch tv online.... please help,2,,Account Disabled,1,1
ID1224856736,"Why is my Internet speed so slow as of late? I have the Extreme upgrade, yet the Time Warner Speed Test indicates that my current download speed is only 1.13 Mbps.",2,,Speed Issue,1,1
ID1224859333,what does the new enhanced dvd box cost to upgrade?,2,,Upgrade Plan-Internet,1,1
ID1224861321,I am trying to watch some episodes of The Walking Dead o AMCTV.com but I keep getting an error message why is this?,2,,Tv Not Working,1,1
ID1224863442,"Since the upgrade, my Internet is horribly slow. How can I fix it?",2,,Speed Issue,1,1
ID1224867898,Account disabled,2,,Account Disabled,1,1
ID1224868539,"I need help to reset my wifi password, i had given it to my neighbor to use once but now is accessing it all the time without my persmission",2,,Wifi Password,1,1
ID1224870416,how much data am i allowed monthly,2,,Details Of Existing Plan,1,1
ID1224872176,i seem to have forgotten my password to log in so i can get the McAfee Antivirus,2,,Login Issue,1,1
ID1224872179,Upload speeds low,2,,Speed Issue,1,1
ID1224872771,How many HD channles can be watched / recorded simultaneously with Time Warner service?,2,,Channel Issue,1,1
ID1224873417,"Since I installed my new modem, my internet and email are slower than ever. Why?",2,,Speed Issue,1,1
ID1224874113,where can i find this app?,2,,App Issue,1,1
ID1224877291,Phone line not working,2,,Phone Not Working,1,1
ID1224879139,too slow,2,,Speed Issue,1,1
ID1224880375,My NBA League Pass isn't working.,2,,Internet Not Working,1,1
ID1224880966,"Wifi isn't registering with my devices, Time Warner does not acknowledge my account email",2,,Home Wifi,1,1
ID1224884021,Modem swap instructions say to go to 192.168.0.1 to get existing modem's UN & PW.  That address gets me nowhere.,2,,Modem Setup,1,1
ID1224884028,I wanted to get specific instructions on how to change my wifi password.  I lease a NetGear Modem.,2,,Purchase Modem,1,1
ID1224887055,My modem isnt working,2,,Cable Box Not Working,1,1
ID1224887649,we are  a new account and I need a user name,2,,Account Setup,1,1
ID1224887654,"Are the rates posted online for 12 months, on a 24 month contract? Do they go up after 12 months?",2,,Plan Explaination,1,1
ID1224887680,I cannot log in my online account,2,,Login Issue,1,1
ID1224888231,my account is locked,2,,Account Disabled,1,1
ID1224889386,i cant log into wifi,2,,Login Issue,1,1
ID1224890722,I'd like to inquire about Voip solutions,2,,Service Issue,1,1
ID1224891335,I need you to reset my internet connection because it is SLOW,2,,Speed Issue,1,1
ID1224892551,mounting bracket for modem,2,,Modem Setup,1,1
ID1224894488,how long after a show airs does it take for me to see it on demand,2,,Odc-Not Working,1,1
ID1224897123,Why doesn't my login information work?,2,,Login Issue,1,1
ID1224897129,We want to have a cable line installed in our kitchen.  It will mean a drop from the attic.  I scheduled this online last week but when the tech came out he said the order showed a face plate was to be installed and that he didn't have the necessary tools to install a whole new drop from the attic for a new cable connection in the kitchen.  Can we please try again to get this scheduled.,2,,Appointment,1,1
ID1224902002,I haven't been receiving all of my emails for over two weeks now. (I receive some but not others.) Is there a reason for this?,2,,Email Issue,1,1
ID1224903012,do you supply dual band network adapters with the ultimate internet package,2,,Plan Explaination,1,1
ID1224903036,tv freezing,2,,Tv Not Working,1,1
ID1224904644,Phone not working after hooking up new modem,2,,Phone Not Working,1,1
ID1224910237,We recently installed a DTV box and purchased a basic cable package and our channels are not functional,2,,Channel Issue,1,1
ID1224910260,"We keep getting phone calls from TW, but then no one is there, the answer is automated when we call the number back, and then it disconnects.",2,,Service Issue,1,1
ID1224913039,how to set up online  channels,2,,Channel Issue,1,1
ID1224916983,"My TV box won't play any of the HD channels anymore and on the non HD, it's very pixelated.",2,,Channel Issue,1,1
ID1224918117,my speed test shows .90 mbps for download and  1.56 for upload. Totally not getting the proper usage of speed,2,,Speed Issue,1,1
ID1224919363,I am locked out,2,,Account Disabled,1,1
ID1224922655,Just got disconnected. Dealing with slow speeds,2,,Speed Issue,1,1
ID1224924929,"I'm trying to sign in to watch tv online and username/password won't work, it told me to contact TWC",2,,Login Issue,1,1
ID1224925489,my program guide lists shows alphabetically instead of by numbers.  How do I get the numbers back?,2,,Channel List,1,1
ID1224927858,Our DTV box isn't working,2,,Cable Box Not Working,1,1
ID1224929077,what is my user name so I can watch espn,2,,Channel Issue,1,1
ID1224932237,Computer connected to wifi - can't connect iphones to wifi,2,,Home Wifi,1,1
ID1224932763,Last service call did not resolve problems,2,,Service Issue,1,1
ID1224933821,I need to activate my modem on my account,2,,Modem Setup,1,1
ID1224934291,why is my upload speed so slow ?,2,,Speed Issue,1,1
ID1224935923,for the past week the service has been very slow and its taking unusually long time to download even the smallest of files.,2,,Speed Issue,1,1
ID1224936394,"Wifi at home connecting to my laptop but not allowing to connect our cellphones to it, why is that???",2,,Home Wifi,1,1
ID1224936872,My internet service SUCKS!!! Is there a problem in my area???,2,,Internet Not Working,1,1
ID1224938948,why is it not working ?,2,,Internet Not Working,1,1
ID1224939449,Iaccidently chnged my phone from English to Spanish. I need English,2,,Phone Setup,1,1
