Client,sessionId,lineNum,lineText,lineBy,L2,L3_old,L3,issueLine
CapOne,ID666368446,1,Hi I am looking for my last payment,2,,Billing,Billing & Payments,1
CapOne,ID666432240,1,"I was out of work for 4 months, I am now employed. I am trying to catch up. I have called Allied Debt Co. and have neve spoken to a representative and have been on hold for as long as 45 min. I can't pay the *****.00 min. payment on the 14th. Can I set up",2,,Payment,Billing & Payments,1
CapOne,ID666593070,1,I called yesterday with a problem to no avail. My account is *****. I just had a piece of mail forwarded from my old NY address showing a 96.40 balance. I tried to explain to the agent that i do not owe this,2,,Billing,Billing & Payments,1
CapOne,ID666613666,1,This is Lida. I tried calling to make a payment but I couldnt get a hold of anyone..I set up my online banking and payed off my balance. I'd like to see what my interest rate is and possibly close my account,2,,Billing,Billing & Payments,1
CapOne,ID666618000,1,"I would like to add my husband to the list of people that can handle my credit card affairs, so that when they call him on the phone, they can discuss my credit card and he can make payments, or ask questions, etc.",2,,Account Information and Modifications,Account Management,1
CapOne,ID666643985,1,"I have attempted to pay with my checking account, the past two attempts have been returned.",2,,Payment,Billing & Payments,1
CapOne,ID666645315,1,i checked yesterday to see if there was any programs available to help me get my account back on track and my payment hadnt posted yet,2,,Payment,Billing & Payments,1
CapOne,ID666645315,2,when is my next payment due and how much do i need to play to keep from signing off,2,,Billing,Billing & Payments,1
CapOne,ID666647594,1,My name is John Lavelle. For the third time Capital One has failed to contact me through email my payment was coming up. They then charged me fees. I want to return to paper mail notices.,2,,Billing,Billing & Payments,1
CapOne,ID668662731,1,I need to resume receiving paper statements. I have been forgetful; just caught up my payment a few minutes ago.,2,,Billing,Billing & Payments,1
CapOne,ID668671631,1,I just made a payment of *****.00 on my account. What are my options of bringing this account current? I obviously cannot make a minimum payment of $*****.00 at this time.,2,,Payment,Billing & Payments,1
CapOne,ID668713341,1,"my account ending with 3695 visa I had falling behind in and i received an offer to pay *****.00 by oct 17th, 2011. I did send that amount in the mail on Friday oct 14th, 2011. I also sent out another money order yesterday for the amount *****.00. Once I ",2,,Payment,Billing & Payments,1
CapOne,ID668724797,1,I was wondering if it would be possible to setup a payment scheduke.,2,,Payment,Billing & Payments,1
CapOne,ID668728176,1,i got late on the payment i just made it can u please see if late fees can be removed please please,2,,Payment,Billing & Payments,1
CapOne,ID668730576,1,"Good morning Shermika, I am aware that i am behind on my payments however I wanrted to know if I could go into capital bank and pay cash and if so how long does it take to post to my account?",2,,Payment,Billing & Payments,1
CapOne,ID668731075,1,hi i wanted to let someone know that I made my re-age payment but unfortunately i made it 5 days late. will that be ok?..my name is theresa lynn',2,,Payment,Billing & Payments,1
CapOne,ID668743027,1,I'm very concerned and upset..I spoke to a representative a few weeks ago and explained a situation I'm currently in for the reason why my account is past due. I was told I qualified for the financial hardship department and was referred to them...I spoke,2,,Payment,Billing & Payments,1
CapOne,ID668752402,1,"I don't believe so. We just wanted to notify someone that we would be making a payment this Friday, on October 21st.",2,,Payment,Billing & Payments,1
CapOne,ID668759242,1,"Hi i have a question regarding my account...It says that my payment is past due, but it is not due until Nov 1st..Sorry, my name is Esther Rubalcava",2,,Payment,Billing & Payments,1
CapOne,ID668762697,1,hello my name is paul bernal..i was told that i could make a payment on my account using money gram and would like to know how i would go about doing this,2,,Payment,Billing & Payments,1
CapOne,ID668769386,1,I received a letter asking for *****.00 by 10/28/2011. Also it mentioned making 3 99.00 payments. I am making *****.00 payments now. I would like to enroll in the plan to make the 99.99 payments,2,,Payment,Billing & Payments,1
CapOne,ID668771789,1,"My account is extremely past due, my husband recently lost his job and my income has been greatly decreased. I was wondering, if there is anything I should do to help myself out of this situation with capital one..When making the minimum payment is just t",2,,Payment,Billing & Payments,1
CapOne,ID668776235,1,My name is Ashley Miller. I just logged into my account and noticed a payment was made in the amoutn of $*****.00 that I did not authorize,2,,Payment,Billing & Payments,1
CapOne,ID668776754,1,"My name Dorothy A Yoder,,32444,,,06/17/1936,,,0601 This is the info you will need...You have put a restriction on my acc. #3153,, The debt co says they did not",2,,Payment,Billing & Payments,1
CapOne,ID668783932,1,"my account (Malina Opp) is past due, and I received notification that my payments had been lowered in order for me to get my account back on track. Apparently Allied Interstate, or something like that is servicing the account right now. I made a payment o",2,,Payment,Billing & Payments,1
CapOne,ID668784457,1,good.. I was wondering if it was possible if I could move my two payments being due to next friday,2,,Payment,Billing & Payments,1
CapOne,ID668806301,1,i would like to use my rewards to pay down my balance,2,,Payment,Billing & Payments,1
CapOne,ID668818021,1,i recieved a letter that said for me to pay $19.00 this month. but my minimum payment on here says $*****.00 The letter is supposed to be some program they put me in to catch up..if i just pay $20.00 am i still going to recieve more fees because its behin,2,,Payment,Billing & Payments,1
CapOne,ID668842978,1,"I sent a payment through our bank , last week, I just checked and it shows it was processed and the money was taken out of our account, but you still show it past due. Why?",2,,Payment,Billing & Payments,1
CapOne,ID668856064,1,Hi I have a question I am currently away at school I want to add my mother as a contact and also everytime I do an online payment there seems to be an issue. If I submit by the 18th they charge me a late fee and my last payment I chose my account not the ,2,,Payment,Billing & Payments,1
CapOne,ID668870197,1,"i cant make a $*****.00 payment that is past due,is there a fresh start payment or sommething like that?",2,,Payment,Billing & Payments,1
CapOne,ID668871706,1,Just wanted to let you know that my account 2200 will be paid within limits by Friday.,2,,Payment,Billing & Payments,1
CapOne,ID668884531,1,Hi shermika this is Tanya and I would like to set my account so it will automaticly deduct from my checking..how do i do that,2,,Payment,Billing & Payments,1
CapOne,ID668896457,1,I paid my bill yesterday and it doesn't show this .,2,,Payment,Billing & Payments,1
CapOne,ID668912183,1,"I paid $***** on my bill early this morning via a phone call from your representative. Do you see it posted? thanks,..Gay Finkelman..DBA Genie Publishing",2,,payment,Billing & Payments,1
CapOne,ID668913398,1,Can I make a payment from my checking account without storing the information?..I am gardian of my sisters account and dont want her to have access to this account,2,,payment,Billing & Payments,1
CapOne,ID668923346,1,"Well, I've been behind on my payments for a few months but I've been trying to pay as best I can...I've seen an offer that if I pay ***** by Oct 23 I'd be current, but that's still hard to manage...Are there any other options to help keep me current and i",2,,Payment,Billing & Payments,1
CapOne,ID668923352,1,Hi this is Kathy Parrish I just tried to Make a payment online and it gave me a message that the bank I needed to call my bank can you tell me what might be going on with that,2,,Payment,Billing & Payments,1
CapOne,ID668934815,1,This is Karen Earl - I have a payment scheduled to be taken out of my checking account on 10/19/11 for the amount of $63.00. That payment CANNOT be withdrawn - there will not be enough money in the account to cover it.,2,,Payment,Billing & Payments,1
CapOne,ID668950568,1,I talked to a rep the other day and set a payment schedule for 3 payments of $62 starting Nov 2nd. We got a check in and my wife went ahead and paid the min payment on the card but they are still showing a atuomatic withdrawl for Nov 2nd. Why..the rep sai,2,,Payment,Billing & Payments,1
CapOne,ID669490095,1,I've made a payment with money order for $*****.00. This money order was purchased on 10/01/11 and it seems like ya'll have not received it yet?..I have the money order stub with me.,2,,Payment,Billing & Payments,1
