,0,1
959,4000 plus tax,10.303192989
960,405 802,10.303192989
961,405 802 5582,10.303192989
962,406,10.303192989
963,406 249,10.303192989
964,406 249 5956,10.303192989
965,407 464,9.89772788088
966,407 464 ph,9.89772788088
967,4073,10.303192989
968,4073 order,10.303192989
969,4073 order number,10.303192989
970,408,8.91689862787
971,408 218,10.303192989
972,408 218 8960,10.303192989
973,408 505,10.303192989
974,408 505 3377,10.303192989
975,4097636565531,10.303192989
976,4097636565531 just,10.303192989
977,4097636565531 just trying,10.303192989
978,40mins,9.89772788088
979,40mins order,9.89772788088
980,40mins order process,9.89772788088
981,4105,9.61004580843
982,4105 check,9.89772788088
983,4105 check optus,9.89772788088
984,412,9.89772788088
985,412 need,10.303192989
986,412 need sim,10.303192989
987,42 sunnyvale,10.303192989
988,42 sunnyvale ca,10.303192989
989,420 4252,10.303192989
990,420 4252 currently,10.303192989
991,4216,9.89772788088
992,4217,9.89772788088
993,422,10.303192989
994,422 288,10.303192989
995,4252,10.303192989
996,4252 currently,10.303192989
997,4252 currently unlimited,10.303192989
998,43 receive,9.89772788088
999,43 receive fetch,9.89772788088
1000,4350 cost,9.89772788088
1001,4350 cost contact,9.89772788088
1002,446 5731,10.303192989
1003,446 5731 business,10.303192989
1004,449,9.89772788088
1005,449 5005,10.303192989
1006,449 5005 ts,10.303192989
1007,45 barbarigo,9.89772788088
1008,45 barbarigo bend,9.89772788088
1009,45 mins closed,10.303192989
1010,450min,9.89772788088
1011,450min 1gb,9.89772788088
1012,450min 1gb mro,9.89772788088
1013,456 751,10.303192989
1014,456 751 plus,10.303192989
1015,464 ph,9.89772788088
1016,464 ph number,9.89772788088
1017,471993,10.303192989
1018,471993 credit,10.303192989
1019,471993 credit cut,10.303192989
1020,475,9.89772788088
1021,479,9.61004580843
1022,479 200,10.303192989
1023,479 200 0499,10.303192989
1024,479 684,10.303192989
1025,479 684 9180,10.303192989
1026,479 981,10.303192989
1027,479 981 1504,10.303192989
1028,4810,9.89772788088
1029,4810 im,9.89772788088
1030,4810 im looking,9.89772788088
1031,485,9.61004580843
1032,485 484,9.89772788088
1033,4938,10.303192989
1034,499 065,10.303192989
1035,499 065 mobile,10.303192989
1036,4g,6.24274997844
1037,4g bundle,10.303192989
1038,4g bundle organised,10.303192989
1039,4g covered,10.303192989
1040,4g covered standard,10.303192989
1041,4g data,9.38690225712
1042,4g data service,9.89772788088
1043,4g isnt,9.89772788088
1044,4g isnt available,9.89772788088
1045,4g lte wvisual,10.303192989
1046,4g phone 35,10.303192989
1047,4g wifi,9.0504300205
1048,4g wifi modem,9.38690225712
1049,4gb mobile,9.89772788088
1050,4gb mobile broadband,9.89772788088
1051,4gb plan,10.303192989
1052,4glte capable,10.303192989
1053,4glte capable ts,10.303192989
1054,4pm,9.0504300205
1055,4pm 6pm,10.303192989
1056,4pm 6pm 6pm,10.303192989
1057,4pm did,10.303192989
1058,4pm wondering,10.303192989
1059,4pm wondering knew,10.303192989
1060,4s,6.26014172116
1061,4s going,9.89772788088
1062,4s going indonesia,9.89772788088
1063,4s just,9.89772788088
1064,4s just locked,9.89772788088
1065,4s thats,10.303192989
1066,4s thats year,10.303192989
1067,4s total,10.303192989
1068,4s total ive,10.303192989
1069,4s wch sometng,10.303192989
1070,50,5.89647374173
1071,50 approximately,10.303192989
1072,50 approximately month,10.303192989
1073,50 deductable,10.303192989
1074,50 deductable turns,10.303192989
1075,50 plan 450min,9.89772788088
1076,50 today,9.61004580843
1077,50 week,9.38690225712
1078,500,7.026048256
1079,500 gb unlimted,9.89772788088
1080,500 kbs,9.89772788088
1081,500 mb,8.59844489675
1082,500 security,10.303192989
1083,500 security deposit,10.303192989
1084,5000 dollars come,10.303192989
1085,5005,10.303192989
1086,5005 ts,10.303192989
1087,5005 ts obvious,10.303192989
1088,500gb download,9.89772788088
1089,500gb download use,9.89772788088
1090,500mb,6.88546630538
1091,500mb data,8.10596841165
1092,505 3377,10.303192989
1093,505 3377 social,10.303192989
1094,508,10.303192989
1095,508 243,10.303192989
1096,508 243 2630,10.303192989
1097,510 91d,9.89772788088
1098,510 91d bridge,9.89772788088
1099,512115703611,10.303192989
1100,530,10.303192989
1101,530 8772,10.303192989
1102,530 8772 sure,10.303192989
1103,5374 address,10.303192989
1104,5374 address trelleck,10.303192989
1105,547,9.89772788088
1106,547 7526,10.303192989
1107,547 7526 pakowski,10.303192989
1108,550 8840,10.303192989
1109,550 8840 help,10.303192989
1110,555,8.69375507656
1111,555 050,9.89772788088
1112,555 050 like,9.89772788088
1113,5575,10.303192989
1114,5575 mobile,10.303192989
1115,5575 mobile insurance,10.303192989
1116,5582,10.303192989
1117,55971019,9.89772788088
1118,561,10.303192989
1119,561 866,10.303192989
1120,561 866 6660,10.303192989
1121,56kbs,9.89772788088
1122,5716419613,10.303192989
1123,5716419613 insurance,10.303192989
1124,572 061,10.303192989
1125,572 061 bedri,10.303192989
1126,5731,10.303192989
1127,5731 business,10.303192989
1128,5731 business plan,10.303192989
1129,58 data,10.303192989
1130,58 data mob,10.303192989
1131,5813,10.303192989
1132,5813 set,10.303192989
1133,5813 set payment,10.303192989
1134,5956,10.303192989
1135,5956 ts,10.303192989
1136,5956 ts log,10.303192989
1137,599,9.61004580843
1138,599 modem,10.303192989
1139,599 modem modem,10.303192989
1140,5c,6.88546630538
1141,5c 5s,9.38690225712
1142,5c 690,9.89772788088
1143,5c birthday,10.303192989
1144,5c birthday possible,10.303192989
1145,5c pink,9.89772788088
1146,5c pink colour,9.89772788088
1147,5month,10.303192989
1148,5month equipment,10.303192989
1149,5month equipment fee,10.303192989
1150,5s,5.53675465541
1151,5s 32gb gold16gb,10.303192989
1152,5s contract,9.61004580843
1153,5s contract 18,10.303192989
1154,5s delivered,9.89772788088
1155,5s just,9.89772788088
1156,5s just washed,10.303192989
1157,5s long,9.89772788088
1158,5s long delivered,9.89772788088
1159,5s plans insurance,10.303192989
1160,5s want sell,9.89772788088
1161,5s wondering,9.20458070032
1162,5s wondering insurance,10.303192989
1163,5th little,10.303192989
1164,5th little outside,10.303192989
1165,5xxxxxx,9.20458070032
1166,5xxxxxx paying,9.89772788088
1167,5xxxxxx paying services,9.89772788088
1168,60,5.80895436371
1169,60 days,9.89772788088
1170,60 edward,10.303192989
1171,60 edward street,10.303192989
1172,60 plan tried,9.89772788088
1173,600 iphone,10.303192989
1174,600 iphone making,10.303192989
1175,601 sw,10.303192989
1176,601 sw 27th,10.303192989
1177,60111582890017,10.303192989
1178,60111582890017 address,10.303192989
1179,60111582890017 address 601,10.303192989
1180,60111582890017 received,10.303192989
1181,60111582890017 received mail,10.303192989
1182,6017,10.303192989
1183,6017 account,10.303192989
1184,6017 account number,10.303192989
1185,6065,9.61004580843
1186,6069,9.89772788088
1187,6069 wa,9.89772788088
1188,6069 wa optus,9.89772788088
1189,6078,9.89772788088
1190,6078 let,9.89772788088
1191,6078 let know,9.89772788088
1192,60plan,9.89772788088
1193,60plan cancelled,9.89772788088
1194,60plan cancelled said,9.89772788088
1195,61,9.20458070032
1196,61 overdue,10.303192989
1197,61 overdue need,10.303192989
1198,614 302,10.303192989
1199,614 302 2427,10.303192989
1200,615550,10.303192989
1201,625,9.20458070032
1202,625 website,9.89772788088
1203,625 website shows,9.89772788088
1204,626,10.303192989
1205,626 3569,10.303192989
1206,626 3569 michael,10.303192989
1207,6299,10.303192989
1208,6299 wch,10.303192989
1209,6299 wch set,10.303192989
1210,6379,10.303192989
1211,6379 details,10.303192989
1212,640,10.303192989
1213,640 8697,10.303192989
1214,6458,10.303192989
1215,6458 want,10.303192989
1216,6458 want samsung,10.303192989
1217,648,10.303192989
1218,648 3419,10.303192989
1219,64gb online,10.303192989
1220,64gb online pickup,10.303192989
1221,6500 account,10.303192989
1222,6500 account victor,10.303192989
1223,658,10.303192989
1224,658 8737,10.303192989
1225,658 8737 brandi,10.303192989
1226,661,9.89772788088
1227,661 201,10.303192989
1228,661 201 3050,10.303192989
1229,6660,10.303192989
1230,6660 recall,10.303192989
1231,6660 recall added,10.303192989
1232,681,9.89772788088
1233,6817,10.303192989
1234,6817 currently,10.303192989
1235,6817 currently separate,10.303192989
1236,684,10.303192989
1237,684 9180,10.303192989
1238,684 9180 guy,10.303192989
1239,69 naked,9.89772788088
1240,69 naked plan,9.89772788088
1241,690,9.61004580843
1242,6937,10.303192989
1243,6937 dont,10.303192989
1244,6937 dont want,10.303192989
1245,698,9.89772788088
1246,698 3646,10.303192989
1247,698 3646 phone,10.303192989
1248,699,9.38690225712
1249,699 line,10.303192989
1250,699 line 302,10.303192989
1251,699 long,10.303192989
1252,699 long time,10.303192989
1253,699 mobile,10.303192989
1254,699 mobile protection,10.303192989
1255,699 month,10.303192989
1256,6f9jtjl26x2ckqwy7lmzob1dwajatjaaaj2w8p8haqgclsrceqawds,10.303192989
1257,6pm,9.20458070032
1258,6pm 6pm,10.303192989
1259,6pm 6pm help,10.303192989
1260,6pm help,10.303192989
1261,6th,8.91689862787
1262,6th line,9.89772788088
1263,6th line today,10.303192989
1264,6th line wireless,10.303192989
1265,70 pm,9.89772788088
1266,70 pm encounter,9.89772788088
1267,701 3883,10.303192989
1268,701 3883 card,10.303192989
1269,702,10.303192989
1270,702 7451,10.303192989
1271,703d,9.89772788088
1272,703d street,9.89772788088
1273,703d street street,9.89772788088
1274,7050,10.303192989
1275,708,9.89772788088
1276,708 912,10.303192989
1277,708 912 9386,10.303192989
1278,710 5813,10.303192989
1279,710 5813 set,10.303192989
1280,71715,10.303192989
1281,73160,10.303192989
1282,73160 phone,10.303192989
1283,73160 phone number,10.303192989
1284,7451,10.303192989
1285,751 plus,10.303192989
1286,751 plus usb,10.303192989
1287,7526,10.303192989
1288,7526 pakowski,10.303192989
1289,7526 pakowski billing,10.303192989
1290,753,10.303192989
1291,753 7050,10.303192989
1292,760792,10.303192989
1293,760792 8338,10.303192989
1294,764,10.303192989
1295,765 702,10.303192989
1296,765 702 7451,10.303192989
1297,76or,10.303192989
1298,76or abouts,10.303192989
1299,76or abouts work,10.303192989
1300,77,9.20458070032
1301,77 suggest,9.89772788088
1302,7714413,9.89772788088
1303,7900month,9.89772788088
1304,7900month optus,9.89772788088
1305,7900month optus offer,9.89772788088
1306,796 6937,10.303192989
1307,796 6937 dont,10.303192989
1308,7gig,9.61004580843
1309,7ofc,10.303192989
1310,7ofc 2010,10.303192989
1311,7ofc 2010 upgrade,10.303192989
1312,7pm,9.20458070032
1313,7pm aest,9.89772788088
1314,7pm aest able,9.89772788088
1315,7th,8.28828996845
1316,7th feburary,10.303192989
1317,7th march,9.38690225712
1318,7th march nbn,10.303192989
1319,80 plan bills,10.303192989
1320,80 service,10.303192989
1321,80 service restored,10.303192989
1322,80 year,10.303192989
1323,80 year old,10.303192989
1324,802,9.89772788088
1325,802 5582,10.303192989
1326,803,9.89772788088
1327,803 wch,10.303192989
1328,803 wch true,10.303192989
1329,8055743094,10.303192989
1330,8055743094 zip,10.303192989
1331,8055743094 zip code,10.303192989
1332,80month,9.61004580843
1333,80month just,9.89772788088
1334,80month just cable,9.89772788088
1335,8155082877,10.303192989
1336,817,8.91689862787
1337,817 0055,10.303192989
1338,817 0055 group,10.303192989
1339,817 order,10.303192989
1340,817 order department,10.303192989
1341,818,9.61004580843
1342,818 648,10.303192989
1343,818 648 3419,10.303192989
1344,82 year,10.303192989
1345,82 year old,10.303192989
1346,820,9.61004580843
1347,820 gives,10.303192989
1348,820 gives end,10.303192989
1349,82599,10.303192989
1350,82599 2754,10.303192989
1351,82599 2754 month,10.303192989
1352,8338,10.303192989
1353,835297415,10.303192989
1354,835297415 johnson,10.303192989
1355,835297415 johnson johnson,10.303192989
1356,85,7.12513915864
1357,85 115,10.303192989
1358,85 115 entertainment,10.303192989
1359,85 package,10.303192989
1360,8572079836,10.303192989
1361,8572079836 sheri,10.303192989
1362,8572079836 sheri rosenzweig,10.303192989
1363,85m,10.303192989
1364,85m 115,10.303192989
1365,85m 115 month,10.303192989
1366,86,8.43139081209
1367,86 account,10.303192989
1368,86 account twice,10.303192989
1369,86 interested,9.89772788088
1370,86 interested fetch,9.89772788088
1371,860,9.61004580843
1372,860 301,10.303192989
1373,860 301 6817,10.303192989
1374,866,9.61004580843
1375,866 6660,10.303192989
1376,866 6660 recall,10.303192989
1377,86787775,10.303192989
1378,86787775 receive,10.303192989
1379,86787775 receive phone,10.303192989
1380,8697,10.303192989
1381,8737,10.303192989
1382,8737 brandi,10.303192989
1383,8737 brandi creswell,10.303192989
1384,877,9.89772788088
1385,877 number,10.303192989
1386,877 number ts,10.303192989
1387,8772,9.89772788088
1388,8772 sure,10.303192989
1389,8772 sure got,10.303192989
1390,8840,10.303192989
1391,8840 help,10.303192989
1392,8840 help complete,10.303192989
1393,89 dollars,9.89772788088
1394,89 dollars bundle,9.89772788088
1395,8960,10.303192989
1396,8am,9.89772788088
1397,8am 7pm,9.89772788088
1398,8am 7pm aest,9.89772788088
1399,8xxxxxx00,9.89772788088
1400,8xxxxxx00 does,9.89772788088
1401,8xxxxxx00 does ts,9.89772788088
1402,90,6.4637406764
1403,90 100 115,10.303192989
1404,90 bundle,8.91689862787
1405,90 does,9.89772788088
1406,90 does include,9.89772788088
1407,90 dollars,10.303192989
1408,90 dollars taken,10.303192989
1409,90 month month,9.61004580843
1410,90 planwith,9.89772788088
1411,90 planwith 200gb,9.89772788088
1412,90 sometng frickin,10.303192989
1413,901,9.89772788088
1414,904,9.89772788088
1415,904 446,10.303192989
1416,904 446 5731,10.303192989
1417,9074013043,10.303192989
1418,9074013043 att,10.303192989
1419,9074013043 att paid,10.303192989
1420,908 547,10.303192989
1421,908 547 7526,10.303192989
1422,9082428797,10.303192989
1423,9082428797 device,10.303192989
1424,9082428797 device does,10.303192989
1425,90th,10.303192989
1426,90th contract,10.303192989
1427,90th contract thought,10.303192989
1428,912,9.38690225712
1429,912 9386,10.303192989
1430,912 9386 phone,10.303192989
1431,918,9.89772788088
1432,918 make,10.303192989
1433,918 make ts,10.303192989
1434,9180,10.303192989
1435,9180 guy,10.303192989
1436,9180 guy said,10.303192989
1437,91d,9.89772788088
1438,91d bridge,9.89772788088
1439,91d bridge road,9.89772788088
1440,925 323,10.303192989
1441,925 323 1979,10.303192989
1442,925 550,10.303192989
1443,925 550 8840,10.303192989
1444,93010,10.303192989
1445,93010 customer,10.303192989
1446,93010 customer suppose,10.303192989
1447,932014,10.303192989
1448,932014 contacted,10.303192989
1449,932014 contacted technician,10.303192989
1450,9386,10.303192989
1451,9386 phone,10.303192989
1452,9386 phone hot,10.303192989
1453,94087,10.303192989
1454,94087 408,10.303192989
1455,94087 408 505,10.303192989
1456,941,9.89772788088
1457,941 626,10.303192989
1458,941 626 3569,10.303192989
1459,9466,10.303192989
1460,9466 1423,10.303192989
1461,9466 1423 0001,10.303192989
1462,94866113,10.303192989
1463,94866113 advise,10.303192989
1464,94866113 advise internet,10.303192989
1465,954,10.303192989
1466,954 658,10.303192989
1467,954 658 8737,10.303192989
1468,9628,10.303192989
1469,9670,10.303192989
1470,9670 6500,10.303192989
1471,9670 6500 account,10.303192989
1472,981,9.89772788088
1473,981 1504,10.303192989
1474,981 1504 479,10.303192989
1475,99 mcclelland,9.89772788088
1476,99 mcclelland ave,9.89772788088
1477,99 night,10.303192989
1478,99 night store,10.303192989
1479,99 thats,10.303192989
1480,99 thats account,10.303192989
1481,990,9.61004580843
1482,990 10,9.89772788088
1483,990 10 hours,9.89772788088
1484,9990,10.303192989
1485,9990 told,10.303192989
1486,9990 told attcommdpp,10.303192989
1487,9am 10,10.303192989
1488,9am 10 help,10.303192989
1489,_ided myacct needed,10.303192989
1490,a117,10.303192989
1491,a117 model,10.303192989
1492,aaron 10,9.61004580843
1493,aaron 10 days,9.61004580843
1494,aaron need,9.89772788088
1495,aaron need help,9.89772788088
1496,aarp,9.38690225712
1497,ab1913498,10.303192989
