XTest,sessionId,y__true,y_pred,y_prob_max
im having unbearably slow speeds whats up,ID1221722651,Product or Service Quality issues,Product or Service Quality issues,1.2128019067
my internet connection cuts drops frequently and has generally slower download speeds than it should,ID1225013695,Product or Service Quality issues,Product or Service Quality issues,1.19883459875
  tom my phone service has been droppingout to sos for 2 to 3 weeks now for most fo the day how do i resolve ts issue,int-sv1appin01-1395708692566-9756,Product or Service Quality issues,Product or Service Quality issues,1.08188622323
 gday hw much is a htc one outright,int-sv1appin01-1394144801609-10721,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.01701422352
i lock my account need to set up id and pass word,ID1228713224,Product or Service Quality issues,Setup/Register Account Online,0.74327426583
5g band radio not working bu 24 ghz is working on modem,ID1229884109,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.184774252891
i have locked myself out of my account can you help me with ts,ID1223290786,Activate Device/Service,Activate Device/Service,0.255221707388
 toby i need to replace a sim card,int-sv1appin01-1394075389830-8715,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.163224414898
slow speeds -whats up,ID1225097354,Product or Service Quality issues,Product or Service Quality issues,1.42273366271
 i want to know if optus can provide broadband on my address,int-sv1appin01-1394244361017-13601,Others,Others,0.711153601186
my on-demand isnt working,ID1224235701,Product or Service Quality issues,Product or Service Quality issues,0.411182939341
i like to known if i purchase my own modem model netgear  cmd 31 tis it going to work with my new twc at home,ID1230422139,Details of existing plan,phone + plan (international/data) Upgrade/Downgrade,0.651840885957
i am looking at samsung s4 is it 6000 plan i tnk 500g data and 450m calls,int-sv1appin01-1394109902651-9678,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.06667085191
 there i have used up all my data credit ts month with 6 days left am i able to top it up at all i have been able to do ts in the past with other providers,int-sv1appin01-1395712457940-9923,Data top up,Promotions & Discounts,0.073042125635
[ paid for next day delivery and my order status says my phone will be spped on sep 3 or later it says the phone i ordered is out of stock i tried to check on line but the order numbers do not match the order number i was given if the phone is not going to be spped next day i would like the 14 dollars refunded to me,7.46E+17,Order Equipment,Order Status,0.325903395559
i need to unblock the device listed on my account,7.24E+17,Unlocking Device,Unlocking Device,0.250285574909
tnking upgrading my phone to galaxy note 3,int-sv1appin01-1394347988480-15376,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.86572717291
speed,ID1229324081,Product or Service Quality issues,Product or Service Quality issues,0.94445486792
good thanks i was advised recently that my phone plan is eligible for an upgrade soon,int-sv1appin04-1396305888279-20450,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,1.14536672061
since i got my gh speed modem when the computer goes into sleep mode it disconnects from the internet i can get the internet back only if i reboot the computer a service person has already come to the house and said internet signal is good and modem is working fine is there a computer setting i must reset,ID1226762812,Product or Service Quality issues,Product or Service Quality issues,1.01174742572
my mobile phone has suddenly stared asking puk code where do i get it from,int-sv1appin01-1394750585545-1414,Product or Service Quality issues,Lost & Found,0.466107226532
  i have a htc with optus and i want to upgrade to an iphone 5s my name is laura miller dob xxxxxx1976 email xxxxxxxxx can you let me know the cost of plans including insurance,int-sv1appin01-1394333043664-15115,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.289034971685
  i am unable to receive callstexts from other networks,int-sv1appin01-1394525805139-20207,Product or Service Quality issues,Product or Service Quality issues,0.657358174109
 i wanna know y im not getting sone phone calls and only getting hang up txts and voicemails when my phone isnt even ringing,int-sv1appin01-1395479294231-4257,Product or Service Quality issues,Product or Service Quality issues,0.344723675708
 im just trying to set up my account and have been having trouble,int-sv1appin02-1391600258281-15947,Setup/Register Account Online,Setup/Register Account Online,0.15589320327
i am trying to activate a new sim card and wifi device but i cannot register as i dont know what my user name and password are,int-sv1appin01-1394085515338-9124,Activate Device/Service,Device settings,0.587583908918
my internet is sooo slow,ID1229255631,Product or Service Quality issues,Product or Service Quality issues,1.25988701888
so that payment is still required  can i extend that to ts friday and i will make a payment of 100,int-sv1appin01-1395629398724-6989,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",1.23036640142
  just wondering about the month to month broadband + home phone is there a lock in period,int-sv1appin01-1395578227763-5778,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.586948415518
im trying to get my services restored following a payment 0431260915,int-sv1appin01-1395024156314-6995,Make payment - Reinstate/Restore service,Make payment - Reinstate/Restore service,1.25036449555
i would liketo upgrade as per e are able mail to the 7900 plan,int-sv1appin01-1394431285495-17059,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.360891047854
 - i ordered a new home zone over a week ago but notng has arrived at my address i was told it would arrive in around 5 working days so it is bit overdue,int-sv1appin01-1395116512517-10064,Order Status,Order Status,0.401516766849
cable was not buried after installation about 2 months ago,ID1231498424,Product or Service Quality issues,Product or Service Quality issues,0.163440482054
  i want to know what the cheapest offer for iphone 5s is for already optus members,int-sv1appin01-1394510271436-19717,phone + plan (international/data) Upgrade/Downgrade,phone + plan (international/data) Upgrade/Downgrade,0.495329044996
i just received an email with a passowrd to connect to my account notng is letting me connect i dont know my user name or if i am already registered the customer service office advised she would call me back,int-sv1appin01-1394060816130-8070,Setup/Register Account Online,Product or Service Quality issues,0.190522146571
box wont tune to channels,ID1226266326,phone + plan (international/data) Upgrade/Downgrade,Product or Service Quality issues,0.523585729624
i just upgraded to turbo  my speed test after it took affect was only 20 with the upload not reacng 1,ID1228983012,Product or Service Quality issues,Product or Service Quality issues,0.928816565036
i can watch tv japan now so problem is resolved and no need to have technicians visit on dec 2nd,ID1236272373,Schedule Appointment,Product or Service Quality issues,0.2094329189
can i link my home phone and internet to my mobile log in,int-sv1appin01-1395393694391-2302,Activate Device/Service,Activate Device/Service,0.264360537417
  im trying to work out what my monthy data useage is im looking at changing plans and want to make sure i get the right amount of data,int-sv1appin01-1395890672061-16301,Details of existing plan,phone + plan (international/data) Upgrade/Downgrade,0.0717689328204
  i need to upgrade my current home broadband fetch tv plan at month to 90month nbn can i do that my current plan 85month,int-sv1appin01-1396169526806-24366,Bundles Upgrade/Downgrade,Bundles Upgrade/Downgrade,0.522267113873
 i have an over due bill to pay i was wandering if i could extend the due date for next sunday  will pay over the phone ts sunday coming,int-sv1appin01-1394516331339-19939,"Payment Status, Arrangement and Issue","Payment Status, Arrangement and Issue",0.531312695992
